"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"444","1_773",21,426371.638888889,908.95156388038,21,25,NA,426371.638888889,6201.5625,NA,908.95156388038,31.8309886183791,NA,"1_773_A_1",21798.0378446916,12155.9008757077,43.2573201388889,940.782552498759,0,127.323954473516,63.6619772367581,254.647908947033,212.206590789194,226.353696841807,56.5884242104517,0,0,23.1701127819549,12.9210526315789,24.1958140060121,14.4375,773,"A","1",1,10,4,2,32,7,3,NA,NA,NA,NA,2,"2",1,"IFN3","1_773",1,554000,4753000,0,1996,"04","0011","2002","","2-3 ","2005","",1,"1","2",100,80,1,1,1,2,2,4,"","",1,2,1,1,8,5,NA,NA,"0","0","","0","",75,NA,8,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.
01,CLASIFICADA A3C Y A3E EN GABINETE, SOBRE EL TERRENO TIENEN LA MIMAS CARACTERISTICAS YA QUE LA TESELA DEBERIA IR TRAZADA A UNOS 30M AL NORTE DE LA PARCELA IFN2. LA CLASIFICO A1.
01,EDAD DE LA REPOBLACION SEGUN IFN2.
01,HAY ARBOLES CAIDOSY MUERTOS.
01,PIE 13 Y 14 MEDIDO A 1.5M.
01,SILVESTRE A 169G Y 15.5M SE VA.
01,PIE 24 MEDIDO A 1.2M.
01,RUMBOS DE TODOS LOS PIES COMPROBADOS.
01,FUERA DE LA PARCELA HAY CIPRES DE LAWSON.
01,HAY HELECHOS.",6,9900000010050998,"08/03/05 00:00:00","12/30/99 09:57:26","08/03/05 00:00:00","12/30/99 12:09:05",NA,"1051","240","65","8",224381,20,20,224381,21,19,"T",9900000010051276,"A1",32,61,1,21,5-08-03,2005,9
"449","1_80",44,46155.2638888889,123.787177960363,44,21,28,46155.2638888889,7980.44444444444,7482.25,123.787177960363,14.1471060526129,127.323954473516,"1_80_A_4",4133.07703327086,2357.26154601663,6.16179583333333,265.258238486492,0,127.323954473516,0,95.4929658551372,28.2942121052258,14.1471060526129,0,0,0,15.5813333333333,8.88666666666667,17.1978545173519,11.8666666666667,80,"A","4",2,1,4,4,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","1_80",1,490940,4773019,0,2002,"","1-3 ","1992","05","5276","2005","",1,"1","2",100,40,1,2,1,2,2,4,"","",1,2,1,1,7,2,NA,NA,"0","0","","0","",45,NA,7,NA,2,"2",1,"PARCELA CLASIFICADA COMO A4, YA QUE NO SE HA LOCALIZADO EL REJON DEL IFN2 NI LOS PIES DEL IFN2
01,PARCELA LOCALIZADA MEDIANTE ORTOFOTO 
01,CLAESP. RESTO DE ESPECIES=10%
01,PARCELA DESPLAZADA 195 GRADOS- 20 METROS. 
01,A MAS DE 10 METROS, HAY HIEDRA Y ZARZAPARRILLA. 
01,PUNTUALMENTE, EL MODELO DE COMBUSTIBLE PUEDE SER EL 06.
01,",10,9900000010051020,"10/05/05 00:00:00","12/30/99 15:48:14","10/05/05 00:00:00","12/30/99 16:40:25",NA,"1002","222","335","6",289875,0,40,289875,1,39,"T",9900000010051024,"A4",3,10,1,21,5-10-05,2005,9
"514","1_914",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_914_A_1",7910.62314433351,3972.93179275529,20.9517667777778,249.130537586513,0,0,31.8309886183791,0,28.2942121052258,70.7355302630646,42.4413181578388,70.7355302630646,5.09295817894065,31.7529244747303,15.9471890971039,32.7229088264935,17.2663043478261,914,"A","1",2,3,2,3,NA,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","1_914",1,504000,4738000,0,1992,"13","1705","1997","","2-1 ","2005","",1,"1","1",100,75,1,3,2,3,2,4,"","",1,2,1,1,5,5,NA,NA,"0","0","","0","",329,NA,8.8,NA,2,"1",2,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO2.
01,SUBPISO: QUEJIGO, ENCINA, MAJUELO, ARCE, NOGAL, REBOLLO, ROBLE, ENDRINO Y  SERBAL.
01,CLAESP. RESTO DE ESPECIES=10%
01,HAY ALGO DE PROCESIONARIA.
01,MODELO COMBUTIBLE 05 POR HELECHOS.
01,AGENTE 313: HIEDRA.
01,0155 GENISTA HISPANICA.
01,FUERA 10M HAY VIBURNUM Y LONICERA.
01,CORTAS VIEJAS.
01,COMPROBADOS DIAMS. ARBS. 1, 7, 13, 16 Y 17.
01,COMPROBADA ALTURA ARB. 4.
01,ARB. 5 ENTRA POR CORRECCION DE PENDIENTE: 8.25.
01,ARBS. QUE NO ENTRAN POR DIAM. A 284 Y 363G. 
01,
01,",5,9900000010051002,"08/05/05 00:00:00","12/30/99 09:12:39","08/05/05 00:00:00","12/30/99 10:39:07",NA,"1006","45","105","12",224350,30,10,224350,31,9,"T",9900000010051024,"A1",55,46,1,21,5-08-05,2005,9
"72480","9_1021",21,368856.090277778,1092.86394256435,21,NA,NA,368856.090277778,NA,NA,1092.86394256435,NA,NA,"9_1021_A_4",21716.6919848891,11784.5393418266,36.8856090277778,1092.86394256435,0,127.323954473516,254.647908947033,286.478897565412,353.677651315323,56.5884242104517,14.1471060526129,0,0,19.871359223301,10.7831715210356,20.7300567005752,12.75,1021,"A","4",1,10,4,1,30,5,3,NA,NA,NA,NA,2,"I",1,"IFN3","9_1021",9,NA,NA,0,1997,"","4-4","1985","M","0013","2003","109",1,"1","2",100,90,1,1,2,1,3,4,"03/31/03 00:00:00","12/30/99 15:12:00",1,2,1,1,5,2,NA,NA,"0","0","","0","",389,0,2.2,0,1,"1",2,"REJON ENCONTADO PERO AL ESTAR LA PARCELA TOCANDO OTRA TESELA LA LEVANTO EN EL CRUCE DE COORDENADAS. DESDE LA PISTA RECORREMOS   37M POR EL BORDE DE LA PLANTACION Y   LUEGO NOS ADENTRAMOS 27M A 0G HASTA EL   REJON.
PARCELA EN UNA PLANTACION DENSA  DE PINO  SILVESTRE. NO HAY REGENERACION. HAY ALGUNOS PIES  DOMINADOS,  SECOS Y CAIDOS.
LA  DISTANCIA ENTRE PINOS ES DE  UNOS DOS  METROS APROXIMADAMENTE,  PERO LA  DISTANCIA ENTRE HILERAS  NO ES  CONSTANTE.
PIE N15 Y N20: TIENEN LA  GUIA PARTIDA.
PIE N18, N23 Y N44:  MEDIDOS A 1.1M POR  RAMA.",19,57,"03/31/03 00:00:00","12/30/99 13:56:43","03/31/03 00:00:00","12/30/99 15:27:41",91,"219","087","235","10",186930,28,13,186930,27,14,"D",3,"A4",30,109,1,21,3-03-31,2003,11
"72490","9_1043",21,128349.166666667,282.942121052258,21,NA,NA,128349.166666667,NA,NA,282.942121052258,NA,NA,"9_1043_A_1",6650.90823298465,2762.57613442399,12.8349166666667,282.942121052258,0,0,31.8309886183791,109.64007190775,70.7355302630646,56.5884242104517,14.1471060526129,0,0,23.50625,9.76375,24.0327120816607,10.075,1043,"A","1",1,8,4,2,35,1,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1043",9,NA,NA,0,1985,"L","0012","1997","","4-2","2003","427",1,"1","2",80,70,1,2,3,2,2,4,"05/20/03 00:00:00","12/30/99 14:13:00",1,2,1,1,8,4,NA,NA,"0","0","","0","",350,0,0.5,0,2,"1",1,"LA PARCELA LA HE ENCONTRADO POR MEDIO DE LOS PIES Y DE LAS FOTOS DEL IFN2.  ARBOLES A 66G Y 299G NO ENTRAN POR DIAMETRO.",7,37,"05/20/03 00:00:00","12/30/99 13:58:25","05/20/03 00:00:00","12/30/99 15:02:09",64,"427","355","025","10",335220,14,27,335220,13,28,"D",3,"A1",35,427,1,21,3-05-20,2003,11
"72547","9_1095",21,363138.173611111,1227.26145006417,21,NA,NA,363138.173611111,NA,NA,1227.26145006417,NA,NA,"9_1095_A_1",23516.2038747815,11334.3076917022,36.3138173611111,1227.26145006417,0,0,477.464829275686,636.619772367581,113.176848420903,0,0,0,0,19.1615273775216,9.23544668587896,19.4098627964037,10.4,1095,"A","1",1,10,4,2,30,5,3,NA,NA,NA,NA,2,"A",1,"IFN3","9_1095",9,NA,NA,0,1985,"M","0005","1997","","3-4","2003","172",1,"1","2",95,65,1,1,2,2,2,4,"04/28/03 00:00:00","12/30/99 11:24:00",1,2,1,1,5,3,NA,NA,"0","0","","0","",75,0,1.2,0,1,"1",2,"LA PARCELA LA HE ENCONTRADO POR MEDIO  DE LAS FOTOS DEL IFN2. EL PIE N27 NO  ESTA BIFURCADO. ARBOL A 66G NO ENTRA  POR DIAMETRO. ARBOL A 263G NO ENTRA POR  DISTANCIA. EN MATORRAL HAY JOPILLOS DE  SEDA MONTES(STAELINA DUBIA). FUERA DE  LOS 10MT HAY GENISTAS. EXISTEN CORTAS  ANTIGUAS.
",7,37,"04/28/03 00:00:00","12/30/99 10:21:23","04/28/03 00:00:00","12/30/99 11:58:27",97,"427","298","397","10",179337,30,11,179337,29,12,"D",3,"A1",30,172,1,21,3-04-28,2003,11
"72581","9_1133",21,264356.402777778,774.554056380557,21,NA,NA,264356.402777778,NA,NA,774.554056380557,NA,NA,"9_1133_A_1",15800.9027501634,10198.2950756773,26.4356402777778,774.554056380557,0,0,190.985931710274,286.478897565412,282.942121052258,14.1471060526129,0,0,0,20.4,13.1666666666667,20.8460660633999,14.125,1133,"A","1",1,10,4,1,45,5,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1133",9,NA,NA,0,1985,"J","0003","1997","","1-1","2003","251",1,"1","2",95,70,1,1,2,3,3,4,"05/22/03 00:00:00","12/30/99 11:01:00",1,2,1,1,1,4,NA,NA,"0","3","1","G","",227,0,1.5,0,2,"1",2,"PARCELA LOCALIZADA MEDIANTE LAS FOTOS  AEREAS Y LA SILICONA DE LOS ARBOLES  TIPO.
HAN REALIZADO TALAS, POR LO QUE HA  CAMBIADO EL CONTORNO DE LA MASA Y LA  LOCALIZACION ES MAS DIFICULTOSA.
YA NO SE APRECIA EL MARCO DE  PLANTACION.
EN EL BORDE DE LA MASA HAN DESTOCONADO  PIES Y NO LOS HAN EXTRAIDO, MIENTRAS  QUE LOS TALADOS SI QUE LOS HAN  EXTRAIDO DE LA MASA FORESTAL.
LOS PIES MUERTOS DEL IFN2, ESTAN  DESTOCONADOS Y ARRASTRADOS HACIA EL  INTERIOR DE LA MASA.
PIE N29:TIENE LA GUIA  INCLINADA.
ORIENTACION COMPROBADA.
NO HAY SUBPISO, HAN HECHO LIMPIAS Y PODAS MONOPODICAS DE MAS DE 4 METROS.",19,57,"05/22/03 00:00:00","12/30/99 09:27:07","05/22/03 00:00:00","12/30/99 11:16:51",110,"219","010","056","10",179713,30,11,179713,29,12,"D",3,"A1",45,251,1,21,3-05-22,2003,11
"72689","9_1213",21,326129.138888889,1404.10027572183,21,43,NA,326129.138888889,59321,NA,1404.10027572183,445.633840657307,NA,"9_1213_A_4",29231.8115588628,15843.3440683212,38.5450138888889,1849.73411637914,0,381.971863420549,891.267681314614,477.464829275686,99.0297423682904,0,0,0,0,15.8032504780115,8.56520076481836,16.2886281578829,10.5162162162162,1213,"A","4",1,5,4,2,30,5,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1213",9,NA,NA,0,1997,"","4-1","1984","L","0006","2003","431",1,"1","2",100,90,1,2,1,3,1,4,"06/11/03 00:00:00","12/30/99 11:22:00",1,2,1,1,2,5,NA,NA,"0","0","","5","",86,0,1.8,0,1,"1",2,"ENCUENTRO LA PARCELA AUNQUE HAN DESAPARECIDO CASI TODOS LOS PIES A CONSECUENCIADE UN INCENDIO PERO LA PARCELA QUEDA EN   MEDIO DE DOS TESELAS LO CUAL ME VOY A LA COORDENADA. 
PINOS        PLANTADOS EN TERRAZAS SEPARADAS UNOS 6MTS. ENTRE SI Y LOS   PINOS EN  LA TERRAZA ESTAN A 1MT. X  1.5 MTS. 
PARCELA        DESPLAZADA PARA METERLA TODA EN  SU  TESELA. 
ROBLE A 161G NO ENTRA POR DM.
 PINO A 184GMUERTO POR PERFORADORES
PINO A 185G   NO ENTRA POR DIST. 

PINO A 265G NO ENTRA POR DM.
PINO A 366G NO ENTRA POR  DM.

PINO A 377G NO ENTRA POR DIST.(JUSTA Y    COMP.)",11,9,"06/11/03 00:00:00","12/30/99 11:08:35","06/11/03 00:00:00","12/30/99 12:52:06",104,"056","335","345","10",352830,14,27,352830,13,28,"D",3,"A4",30,431,1,21,3-06-11,2003,11
"72715","9_1231",21,278000.340277778,1160.06269631426,21,43,NA,278000.340277778,158097.6875,NA,1160.06269631426,1814.36635124761,NA,"9_1231_A_1",38256.2505098245,29724.8382047963,43.6098027777778,2974.42904756187,0,1782.53536262923,700.281749604339,350.14087480217,141.471060526129,0,0,0,0,12.8617122473246,9.99346016646849,13.6629762618888,12.4375,1231,"A","1",1,5,4,2,35,5,2,NA,NA,NA,NA,2,"I",1,"IFN3","9_1231",9,NA,NA,0,1984,"M","0004","1997","","3-4","2003","142",1,"1","2",100,95,1,2,1,3,1,4,"06/05/03 00:00:00","12/30/99 13:30:00",1,2,1,1,2,5,NA,NA,"0","0","","5","",375,0,1.5,0,1,"2",2,"REJON LOCALIZADO POR FOTOS INFO2 Y REFERENCIAS ANTIGUO  CAPATAZ. 
DEJO UN 10% DE OCUP. DEMAS  SP. 
LOS PINOS  ESTAN         PLANTADOS EN   TERRAZAS SEPARADAS UNOS  10MTS.   ENTRE SI. Y  TIENEN EN LA TERRAZA UN MARCO DE 2X1.5MTS. ESTADO  DEL    ROBLE       LATIZAL BAJO
. PINO A  14G NO ENTRA  POR DM. 
PINO A 42G  NO  ENTRA    POR  DM.
 PINO A 97G NO ENTRA   POR  DIST.
PINO A 137G NO ENTRA  POR  DIST.(JUSTA Y  COMMP.) 
ROBLE  A 178G NO ENTRA POR DM.
 ROBLE A  220G NO ENTRA    POR  DM.
 ROBLE A 232G  NO ENTRA POR   DM.
ROBLE A 246G NO  ENTRA POR  DM.

 ARBOL N.37 DIST.  COMPROB ((SE HAN   EQUIVOCADO AL PASAR  EL ESTADILLO A   MAQUINA).",11,9,"06/05/03 00:00:00","12/30/99 13:22:55","06/05/03 00:00:00","12/30/99 16:17:39",175,"056","226","065","10",352830,32,9,352830,31,10,"D",3,"A1",35,142,1,21,3-06-05,2003,11
"72717","9_1232",21,315826.965277778,1648.13785512941,21,43,NA,315826.965277778,34708.3125,NA,1648.13785512941,445.633840657307,NA,"9_1232_A_1",29037.996205942,17367.6947454903,35.0535277777778,2093.77169578671,0,923.098669932993,668.45076098596,445.633840657307,56.5884242104517,0,0,0,0,13.86875,8.29493243243243,14.6001145404615,10.0647058823529,1232,"A","1",1,5,4,2,30,5,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1232",9,NA,NA,0,1984,"M","0005","1997","","3-4","2003","044",1,"1","2",95,90,1,2,1,3,1,4,"06/06/03 00:00:00","12/30/99 13:04:00",1,2,1,1,2,5,NA,NA,"0","0","","5","",50,0,1.2,0,1,"2",2,"REJON LOCALIZADO POR FOTOS INFO2. 
PINOS  PLANTADOS EN TERRAZAS SEPARADAS ENTRE  SI UNOS 8MTS. Y PINOS EN  MARCO    DE 1 X 1.5 MTS.
 ARBOL N.9  MEDIDO A 1.10MTS.
 PINO A 194G NO  ENTRA POR   DIST.
PINO A 316G NO ENTRA  POR   DIST.(JUSTA Y  COMP.)
PINO A 318G  NO  ENTRA POR DM. 
OCUP. CORRECTA.",11,9,"06/06/03 00:00:00","12/30/99 12:40:04","06/06/03 00:00:00","12/30/99 15:30:59",171,"056","338","056","10",352830,28,13,352830,27,14,"D",3,"A1",30,44,1,21,3-06-06,2003,11
"72720","9_1234",21,286271.006944444,831.142480591009,21,43,NA,286271.006944444,143741.125,NA,831.142480591009,969.076764603985,NA,"9_1234_A_1",29774.8835924574,22563.926798615,43.0012131944444,1800.21924519499,0,413.802852038928,700.281749604339,445.633840657307,155.618166578742,84.8826363156775,0,0,0,16.5395874263261,12.5339882121807,17.4394471612148,17.0875,1234,"A","1",1,6,4,2,30,1,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1234",9,NA,NA,0,1985,"M","0006","1997","","3-4","2003","044",1,"1","2",95,85,1,2,2,2,2,4,"04/16/03 00:00:00","12/30/99 10:28:00",1,2,1,1,6,3,NA,NA,"0","0","","1","3",10,0,2.5,0,3,"2",2,"PARCELA LOCALIZADA POR FOTOS AEREAS Y PIES IFN2.NO SE LE DA OCUPACION AL MAJUELO POR SER MUY ESCASO.DIAMETROS DE PIE N.9 COMPROBADOS.
PIE N.56 MEDIDO POR DEBAJO DE LA BIFURCACION.
SE CORRIGE CALIDAD A PIES N.2,7,9,33,34 Y45.SE CORRIGE FORMA A PIES  N.7,33,45,46 Y 56.",4,59,"04/16/03 00:00:00","12/30/99 10:23:54","04/16/03 00:00:00","12/30/99 13:00:42",157,"274","070","270","10",179389,26,15,179389,25,16,"D",5,"A1",30,44,1,21,3-04-16,2003,11
"72724","9_1237",21,318559.666666667,643.693325393888,21,43,NA,318559.666666667,4830.25,NA,643.693325393888,31.8309886183791,NA,"9_1237_A_1",16404.2768233073,8594.01324931103,32.3389916666667,675.524314012267,0,0,31.8309886183791,190.985931710274,297.089227104871,127.323954473516,28.2942121052258,0,0,24.2837696335079,12.7219895287958,24.6886762096369,13.4875,1237,"A","1",1,9,4,2,35,1,3,NA,NA,NA,NA,2,"B",1,"IFN3","9_1237",9,NA,NA,0,1984,"M","0007","1997","","4-3","2003","431",1,"1","2",95,85,1,1,2,3,2,4,"03/06/03 00:00:00","12/30/99 16:12:00",1,2,1,1,5,3,NA,NA,"3","2","P","0","",40,0,1.2,0,1,"1",2,"REJON LOCALIZADO POR FOTOS AEREAS Y POR CROQUIS Y SILICONA IFN2. EL RUMBO DEL PIE N.1 ES 397 AUNQUE ANOTE 0 POR SEGUIR ORDEN IFN2. PIE N.4, COMPROBADOS LOS DIAMETROS Y ALTURA. PIE N.5, RUMBO COMPROBADO. LA REGENERACION ESTA COMPROBADA.",25,52,"03/06/03 00:00:00","12/30/99 15:01:03","03/06/03 00:00:00","12/30/99 16:22:25",81,"274","245","045","10",352825,10,31,352825,9,32,"D",5,"A1",35,431,1,21,3-03-06,2003,11
"72735","9_1243",21,481620.833333333,1464.22547644544,21,43,NA,481620.833333333,20572.5,NA,1464.22547644544,381.971863420549,NA,"9_1243_A_1",32492.3658263387,24163.2571378629,50.2193333333333,1846.19733986599,0,509.295817894065,222.816920328653,732.112738222719,339.53054526271,42.4413181578388,0,0,0,17.5996168582375,13.088122605364,18.6102184265811,15.85,1243,"A","1",1,8,4,2,35,1,3,NA,NA,NA,NA,2,"I",1,"IFN3","9_1243",9,NA,NA,0,1985,"M","0006","1997","","3-4","2003","044",1,"1","2",95,85,1,2,1,2,2,4,"04/03/03 00:00:00","12/30/99 14:59:00",1,2,1,1,8,3,NA,NA,"0","0","","1","",100,260,2.8,2.5,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.
SE CORRIGE CALIDAD A PIE 10.SE CORRIGE FORMA A PIES 12 Y 21.
HAY BASTANTE MATORRAL SECO EN LA PARCELA.",4,59,"04/03/03 00:00:00","12/30/99 13:04:02","04/03/03 00:00:00","12/30/99 15:04:55",121,"274","170","370","10",179351,22,19,179351,21,20,"D",5,"A1",35,44,1,21,3-04-03,2003,11
"72737","9_1244",21,401344.986111111,1853.27089289229,21,NA,NA,401344.986111111,NA,NA,1853.27089289229,NA,NA,"9_1244_A_1",30119.5424636642,25227.4731906707,40.1344986111111,1853.27089289229,0,254.647908947033,891.267681314614,636.619772367581,70.7355302630646,0,0,0,0,16.2520992366412,13.6124045801527,16.6052159445424,14.5689655172414,1244,"A","1",1,8,3,2,30,1,3,NA,NA,NA,NA,2,"I",1,"IFN3","9_1244",9,NA,NA,0,1985,"M","0006","1997","","4-3","2003","044",1,"1","2",95,95,1,3,2,2,2,4,"03/27/03 00:00:00","12/30/99 09:48:00",1,2,1,1,8,3,NA,NA,"0","0","","3","1",390,0,3,0,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.LA MASA ES UNA REPOBLACION DE PINO SILVESTRE CON SUBPISO DE REBOLLO.SE CORRIGE FORMA A PIES N.10,11,13,22,24,30,42 Y 44.",4,59,"03/27/03 00:00:00","12/30/99 09:40:38","03/27/03 00:00:00","12/30/99 11:57:20",137,"274","150","350","10",977361,4,37,977361,3,38,"D",5,"A1",30,44,1,21,3-03-27,2003,11
"72739","9_1245",21,313647.458333333,873.583798748848,21,43,NA,313647.458333333,24459.1875,NA,873.583798748848,159.154943091895,NA,"9_1245_A_4",20587.045566588,12450.160681602,33.8106645833333,1032.73874184074,0,0,381.971863420549,381.971863420549,212.206590789194,56.5884242104517,0,0,0,19.9344178082192,12.0554794520548,20.4167531682074,13.95,1245,"A","4",1,9,4,1,35,1,4,NA,NA,NA,NA,2,"C",1,"IFN3","9_1245",9,NA,NA,0,1997,"","4-3","1984","M","0007","2003","431",1,"1","2",95,90,1,1,2,3,1,4,"03/05/03 00:00:00","12/30/99 13:23:00",1,2,1,1,6,3,NA,NA,"0","G","0","0","",60,0,0.5,0,2,"2",2,"REJON NO LOCALIZADO EN PINCHAZO DE FOTO AEREA NI EN SITIO ANOTADO EN CROQUIS, POR NO COINCIDIR PIES IFN2. CRUCE DE COORDENADAS LOCALIZADO POR VIA DE SACA Y RODAL DE REBOLLO EN ESTA.  REFORESTACION AL TRESBOLILLO.  DOY 10% AL REBOLLO POR TENER EL PINAR PEQUEÑOS RODALES. PIES CON RUMBO 28, 234 Y 310,  NO ENTRAN POR DIAMETRO PARA 225 MM. POR LA PARCELA PASA UNA VIA DE SACA.",25,52,"03/05/03 00:00:00","12/30/99 11:29:22","03/05/03 00:00:00","12/30/99 13:26:00",117,"274","200","000","10",352825,16,25,352825,15,26,"D",5,"A4",35,431,1,21,3-03-05,2003,11
"72748","9_1251",21,289350.541666667,1096.4007190775,21,43,NA,289350.541666667,153734.8125,NA,1096.4007190775,1623.38041953733,NA,"9_1251_A_4",36193.7792861792,35379.4364940257,44.3085354166667,2719.78113861483,0,1814.36635124761,286.478897565412,364.287980854783,198.059484736581,56.5884242104517,0,0,0,13.3076072821847,13.0081924577373,14.4022975112334,16.25,1251,"A","4",1,6,4,1,25,5,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1251",9,NA,NA,0,1997,"","3-4","1985","M","0005","2003","005",1,"1","2",95,90,1,2,2,2,2,4,"04/09/03 00:00:00","12/30/99 12:46:00",1,2,1,1,8,3,NA,NA,"0","0","","1","3",10,0,2.5,0,2,"2",2,"PARCELA PINCHADA EN EJE DE COORDENADAS POR NO LOCALIZARSE LOS PIES IFN2,NI COINCIDIR LA ORIENTACION Y PENDIENTE DE LA PARCELA.",4,59,"04/09/03 00:00:00","12/30/99 12:41:51","04/09/03 00:00:00","12/30/99 15:10:46",149,"274","305","105","10",179351,6,35,179351,5,36,"D",5,"A4",25,5,1,21,3-04-09,2003,11
"72752","9_1253",21,306169.881944444,615.399113288662,21,43,NA,306169.881944444,58586.1875,NA,615.399113288662,636.619772367581,NA,"9_1253_A_1",21991.3226811355,15022.104561967,36.4756069444444,1252.01888565624,0,509.295817894065,95.4929658551372,222.816920328653,268.795014999645,141.471060526129,14.1471060526129,0,0,17.5646892655367,11.9983050847458,19.2597605308637,16.1375,1253,"A","1",1,7,4,2,45,1,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1253",9,NA,NA,0,1985,"M","0006","1997","","3-4","2003","005",1,"1","2",95,85,1,2,2,2,2,4,"04/08/03 00:00:00","12/30/99 13:48:00",1,2,1,1,5,4,NA,NA,"3","P","","1","",180,0,4.5,0,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2,FOTOS AEREAS Y CROQUIS.10% RESTANTE DE OCUPACION PARA RESTO DE ESPECIES.SE DA LA MASA COMO PLANTACION POR EL PREDOMINIO DEL PINO.
SE CORRIGE CALIDAD Y FORMA A PIE N.16.
ALTURA DE PIE N.16  COMPROBADA.HAY DESBROCE EN LA PARCELA.",4,59,"04/08/03 00:00:00","12/30/99 11:59:49","04/08/03 00:00:00","12/30/99 14:03:24",124,"274","130","330","10",179351,10,31,179351,9,32,"D",5,"A1",45,5,1,21,3-04-08,2003,11
"72754","9_1254",21,389642.784722222,813.458598025243,21,43,NA,389642.784722222,8100,NA,813.458598025243,31.8309886183791,NA,"9_1254_A_1",20287.1269182726,15059.2407153551,39.7742784722222,845.289586643622,0,0,95.4929658551372,254.647908947033,282.942121052258,183.912378683968,28.2942121052258,0,0,24.0002092050209,17.8154811715481,24.476733252444,19.125,1254,"A","1",1,9,4,2,40,1,3,NA,NA,NA,NA,2,"I",1,"IFN3","9_1254",9,NA,NA,0,1985,"M","0006","1997","","4-3","2003","431",1,"1","2",95,85,1,1,3,2,2,4,"03/27/03 00:00:00","12/30/99 13:42:00",1,2,1,1,8,3,NA,NA,"0","J","P","1","",20,0,4.8,0,2,"1",1,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.SE CORRIGE COMPOSICION ESPECIFICA PUESTO QUE LA PARCELA SE HA DESBROZADO Y SOLO SE HAN DEJADO ALGUNOS PIES DE REBOLLO AISLADOS,Y EL MAJUELO QUE QUEDA ES DE REBROTE.
PIE N.2 ENTRA POR CORRECCION  DE PENDIENTE.
PIE N.33 ENTRA POR CORRECCION DE PENDIENTE.",4,59,"03/27/03 00:00:00","12/30/99 13:36:57","03/27/03 00:00:00","12/30/99 15:46:16",129,"274","245","045","10",977361,2,39,977361,1,40,"D",5,"A1",40,431,1,21,3-03-27,2003,11
