"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"41022","28_2_IFN3",21,41015.625,222.816920328653,21,NA,NA,41015.625,NA,NA,222.816920328653,NA,NA,"28_2_A_1",3393.18338671921,1448.30998213625,4.1015625,222.816920328653,0,0,190.985931710274,31.8309886183791,0,0,0,0,0,15.2285714285714,6.5,15.3093108923949,6.625,2,"A","1",1,10,3,2,25,7,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_2",28,NA,NA,0,1985,"J","0012","1997","","2-2","2000","143",1,"1","2",75,20,1,1,3,2,2,4,"04/24/00 00:00:00","12/30/99 15:48:00",1,2,1,1,5,1,NA,NA,"0","0","","5","",170,0,10.5,0,2,"2",2,"ZONA AFECTADA POR EL FUEGO, PARTE DE          LOS PINOS QUEMADOS.

PIE 6, 9   MEDIDO   A    1'40M.
A +25M. HAY SAUCE   Y  ENEBRO. POR ALREDEDORES HAY MAYOR    CABIDA CUBIERTA.
LA PARCELA LINDA CON   UNA ZONA DE  REPOBLACION RECIENTE DE  PINO SILVESTRE Y REBOLLO.",1,1,"04/24/00 00:00:00","12/30/99 14:51:55","04/24/00 00:00:00","12/30/99 16:06:51",75,"027","080","290","13",NA,NA,NA,NA,NA,NA,"D",4,"A1",25,143,1,21,0-04-24,2000,9
"41061","28_21_IFN3",21,257255.958333333,548.200359538751,21,NA,NA,257255.958333333,NA,NA,548.200359538751,NA,NA,"28_21_A_1",13078.6458679893,6622.61402087942,25.7255958333333,548.200359538751,0,0,95.4929658551372,127.323954473516,183.912378683968,113.176848420903,28.2942121052258,0,0,23.8574193548387,12.0806451612903,24.4437662743985,12.625,21,"A","1",1,10,4,2,45,7,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_21",28,NA,NA,0,1985,"K","0012","1997","","2-4","2000","126",1,"1","2",100,85,1,1,1,2,2,4,"05/11/00 00:00:00","12/30/99 12:00:00",1,2,1,1,2,5,NA,NA,"0","4","3","0","",155,0,7,0,2,"1",2,"

EDAD POR COMPARACION CON IFN2. PIE 1    MEDIDO A 1'50M, 5 A 1'40M,    6,  7,     15   A 1'15M.
UN PINO A  94G.   NO   ENTRA    POR   POCA    PENDIENTE.   PIE 16 FORMA COMPROBADA.PIE   20,  23  MEDIDO  A    1'45M. PIE 22     COMPROBADO   DIAMETRO,   MEDIDO A     1'45M.
UN PINO A 336G. NO  ENTRA POR     POCO  DIAMETRO. PIE 27  MEDIDO A 0'90M.     IGUAL QUE EN IFN2,  YO LO MEDIRIA A     1'4OM,  DIAMETRO  COMPROBADO PUES HA   PERDIDO CORTEZA AL  SER PODADO.",1,1,"05/11/00 00:00:00","12/30/99 10:28:14","05/11/00 00:00:00","12/30/99 12:19:50",112,"027","090","250","16",NA,NA,NA,NA,NA,NA,"D",4,"A1",45,126,1,21,0-05-11,2000,9
"41095","28_218_IFN3",21,315665.472222222,986.760647169751,21,NA,NA,315665.472222222,NA,NA,986.760647169751,NA,NA,"28_218_A_1",19498.9562723164,8891.45615406722,31.5665472222222,986.760647169751,0,0,318.309886183791,541.126806512444,70.7355302630646,28.2942121052258,28.2942121052258,0,0,19.7605734767025,9.01075268817204,20.1819297079925,9.25,218,"A","1",1,10,3,1,40,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_218",28,NA,NA,0,1985,"M","0015","1997","","4-4","2000","120",1,"1","2",90,60,1,1,4,2,2,4,"04/26/00 00:00:00","12/30/99 13:54:00",1,2,1,1,7,2,NA,NA,"0","4","3","0","",390,0,3.8,0,1,"2",2,"VARIOS ARBOLES CAMBIAN DE FORMA 3 A FORMA 2.
ARBOL 4 NO ESTA       BIFURCADO.
NO SE OBSERVA REGENERACION EN  10MT.
HAY DESPOJOS DE CORTAS AMONTONADOS EN  EL SUELO.
HAY PODAS A DOS MTS.
ESTA PINCHADA A 10 MT. DE UN CLARO.
HE CONSIDERADO A MUCHOS PIES QUE EN EL  IFN2 TENIAN FORMA 5 AHORA FORMA 2  PORQUE EL FUSTE LO TIENEN BASTANTE  RECTO.",4,31,"04/26/00 00:00:00","12/30/99 12:55:28","04/26/00 00:00:00","12/30/99 15:19:30",144,"120","329","190","10",NA,NA,NA,NA,NA,NA,"D",4,"A1",40,120,1,21,0-04-26,2000,9
"41098","28_22_IFN3",22,75241.875,763.943726841098,22,NA,NA,75241.875,NA,NA,763.943726841098,NA,NA,"28_22_A_1",8463.85987362699,3676.47918542278,7.5241875,763.943726841098,0,636.619772367581,127.323954473516,0,0,0,0,0,0,11.0791666666667,4.8125,11.1983536736433,4.875,22,"A","1",1,10,3,2,25,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_22",28,NA,NA,0,1985,"K","0012","1997","","2-4","2000","126",1,"1","2",90,40,1,1,2,2,2,4,"05/12/00 00:00:00","12/30/99 15:36:00",1,2,1,1,7,4,NA,NA,"0","0","","5","",190,0,8,0,3,"2",2,"COMPROBADA ESPECIE. PIE 6 MEDIDO A   1'40M.",1,1,"05/12/00 00:00:00","12/30/99 14:22:05","05/12/00 00:00:00","12/30/99 15:37:39",76,"027","095","300","09",NA,NA,NA,NA,NA,NA,"D",4,"A1",25,126,1,21,0-05-12,2000,9
"41104","28_224_IFN3",21,333153.513888889,1007.98130624867,21,NA,NA,333153.513888889,NA,NA,1007.98130624867,NA,NA,"28_224_A_1",20392.6996971902,13593.6005283044,33.3153513888889,1007.98130624867,0,0,222.816920328653,572.957795130823,198.059484736581,14.1471060526129,0,0,0,20.2312280701754,13.4859649122807,20.5140315693447,14.75,224,"A","1",1,10,4,2,35,7,4,NA,NA,NA,NA,2,"2",1,"IFN3","28_224",28,NA,NA,0,1985,"M","0014","1997","","4-4","2000","120",1,"1","2",100,90,1,1,3,2,2,4,"05/31/00 00:00:00","12/30/99 13:43:00",1,2,1,1,7,1,NA,NA,"0","4","3","5","",270,0,3.8,0,1,"1",2,"PARTE DE LA MASA ESTA EN ESTADO       LATIZAL.
LA EDAD DE LA MASA ESTA     CALCULADA A  PARTIR DE LA ESTIMACION     DEL ANTERIOR  CAPATAZ. PIE 28 DIAMETRO COMPROBADO. FORMAS CORRECTAS NO SE OBSERVA    MATORRAL EN 10MT. PERO  FUERA DE ESTOS    HAY RETAMA.
APENAS HAN ENTRESACADO  PERO  HAY ALGUNOS  TOCONES.
LAS PODAS  SON  ANTIGUAS.
HAY ATERRAZADO TAN SUAVE  QUE  CASI ES  INAPRECIABLE.
DENTRO DE  LA  PARCELA HAY UNA PLANTACION  ENTRE  LOS  PINOS EXPERIMENTAL CON UN  VALLADO  DE  2MTS DE ALTURA DE SORBUS   AUCUPARIA,  ARIA Y ABEDUL.",4,31,"05/31/00 00:00:00","12/30/99 12:51:30","05/31/00 00:00:00","12/30/99 14:30:49",99,"120","185","384","10",NA,NA,NA,NA,NA,NA,"D",4,"A1",35,120,1,21,0-05-31,2000,9
"41129","28_24_IFN3",21,298652.784722222,1032.73874184074,21,NA,NA,298652.784722222,NA,NA,1032.73874184074,NA,NA,"28_24_A_1",19455.6307600303,10353.9132422561,29.8652784722222,1032.73874184074,0,0,318.309886183791,572.957795130823,127.323954473516,14.1471060526129,0,0,0,18.8388698630137,10.0256849315068,19.1885920107798,9.875,24,"A","1",1,10,4,2,30,7,4,NA,NA,NA,NA,2,"1",1,"IFN3","28_24",28,NA,NA,0,1985,"K","0012","1997","","2-4","2000","071",1,"1","2",95,60,1,1,2,2,2,4,"05/19/00 00:00:00","12/30/99 11:40:00",1,2,1,1,7,5,NA,NA,"0","0","","5","",320,0,10,0,2,"2",2,"


EDAD POR COMPARACION CON IFN2. PIE   2, 4, 15, 17, 19, 21, 23, 24, 25,   31, 32, 38   MEDIDO A  1'40M,  7 A    1'0M, 34 A  1'20M. UN PINO A 376G. NO   ENTRA  POR POCO DIAMETRO.FORMAS CORRECTAS.
A +10M. HAY   GENISTA. A +25M. HAY SAUCE.",1,1,"05/19/00 00:00:00","12/30/99 10:21:32","05/19/00 00:00:00","12/30/99 12:18:22",117,"027","335","165","09",NA,NA,NA,NA,NA,NA,"D",4,"A1",30,71,1,21,0-05-19,2000,9
"41556","28_26_IFN3",21,309488.513888889,1114.08460164327,21,NA,NA,309488.513888889,NA,NA,1114.08460164327,NA,NA,"28_26_A_1",20417.103455131,10406.9648899534,30.9488513888889,1114.08460164327,0,31.8309886183791,509.295817894065,318.309886183791,226.353696841807,28.2942121052258,0,0,0,18.3263492063492,9.34126984126984,18.8069444283264,9.875,26,"A","1",1,10,4,2,45,7,4,NA,NA,NA,NA,2,"1",1,"IFN3","28_26",28,NA,NA,0,1985,"K","0008","1997","","2-3","2000","001",1,"1","2",95,80,1,1,2,2,2,4,"06/05/00 00:00:00","12/30/99 16:04:00",1,2,1,1,2,5,NA,NA,"0","0","","0","",40,0,3,0,2,"2",2,"EDAD POR COMPARACION CON IFn2. PIE 3, 32, 33      COMPROBADO DIAMETRO. PIE  3, 17    MEDIDO A 1'20M, 5 A  1'0M, 9, 28, 32  A     1'35M, 10,    14, 20 A 1'40M.   COMPROBADA ALTURA DEL PIE 33    COMPROBADAS       FORMAS  EN    GENERAL.
PIE 19      COMPROBADA       CALIDAD. PIE 21 MEDIDO A      1'45M, 26      A 1'10M. PIE 23 TIENE  UNA   RAMA    GRUESA    QUE NO CONSIDERO       BIFURCADO. UN PINO   A 263G. NO ENTRA     POR  POCO DIAMETRO. REGENERACION   ABUNDANTE DE PINO RECIEN GERMINADOS QUE   NO CREO QUE PROSPEREN.",1,1,"06/05/00 00:00:00","12/30/99 14:18:38","06/05/00 00:00:00","12/30/99 16:18:19",120,"027","395","185","12",NA,NA,NA,NA,NA,NA,"D",4,"A1",45,1,1,21,0-06-05,2000,9
"41567","28_27_IFN3",21,230255.965277778,873.583798748848,21,NA,NA,230255.965277778,NA,NA,873.583798748848,NA,NA,"28_27_A_1",15871.8151192521,6408.63904183365,23.0255965277778,873.583798748848,0,0,381.971863420549,477.464829275686,14.1471060526129,0,0,0,0,18.1686234817814,7.33603238866397,18.3192723345224,7.64516129032258,27,"A","1",1,10,3,2,35,7,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_27",28,NA,NA,0,1985,"K","0012","1997","","2-4","2000","070",1,"1","2",80,70,1,1,3,2,2,4,"05/11/00 00:00:00","12/30/99 15:01:00",1,2,1,1,7,4,NA,NA,"0","4","","0","",90,0,8.2,0,2,"1",2,"EDAD POR COMPARACION CON IFN2.
PIE 3      MEDIDO A 1'25M. COMPROBADA   FORMAS   PIE 3, 24, 28 Y RESTO DE PIES DE DISTINTA ESPECIE. UN PINO A   19G. NO   ENTRA   POR   POCA        PENDIENTE, OTRO   A 64G,   OTRO  A     114G.
PIE 8, 9   MEDIDO A  1'40M,  22    A  1'20M. PIE 21   ENTRA MUY  JUSTO CON      PENDIENTE. PIE   27, 28  MEDIDO A   1'35M.
QUEDAN RESTOS DE LAS PODAS.",1,1,"05/11/00 00:00:00","12/30/99 13:53:27","05/11/00 00:00:00","12/30/99 15:31:48",98,"027","230","360","11",NA,NA,NA,NA,NA,NA,"D",4,"A1",35,70,1,21,0-05-11,2000,9
"41608","28_31_IFN3",21,521257.256944444,1740.09404447139,21,NA,NA,521257.256944444,NA,NA,1740.09404447139,NA,NA,"28_31_A_1",32585.9135651116,20530.9876588545,52.1257256944444,1740.09404447139,0,254.647908947033,572.957795130823,445.633840657307,325.383439210097,141.471060526129,0,0,0,18.7265243902439,11.7987804878049,19.5296633095335,13.5,31,"A","1",1,10,4,2,45,7,4,NA,NA,NA,NA,2,"2",1,"IFN3","28_31",28,NA,NA,0,1985,"K","0008","1997","","2-3","2000","001",1,"1","2",100,95,1,1,1,2,2,4,"06/05/00 00:00:00","12/30/99 12:48:00",1,2,1,1,8,5,NA,NA,"0","0","","0","",335,0,6,0,2,"2",2,"PARCELA DESPLAZADA EN IFN2.
EDAD POR      COMPARACION CON IFN2.            COMPROBADAS   FORMAS EN           GENERAL.
PIE 4,  27, 40    TIENE UNA      RAMA     GRUESA QUE  NO CONSIDERO     BIFURCADO.
PINOS DOMINADOS    ENTRE    SI EN  GENERAL. PIE  7  ENTRA     JUSTO  CON PENDIENTE. PIE  11,  22,   48, 61  MEDIDO A 1'40M,  17,   33, 50,   54, 57  A 1'35M,  18,     29,  53,   55 A     1'20M, 27 A       1'45M.

PIE  12  COMPROBADO          DIAMETRO. PIE 52  COMPROBADA        DISTANCIA. UN PINO A  370G.   NO ENTRA    POR POCA PENDIENTE.  REGENERACION MUY   ABUNDANTE DE PINO  RECIEN GERMINADO  QUE NO CREO QUE  PROSPEREN. PODAS Y   CLARAS  ANTIGUAS  (ANTERIORES A IFN2.).",1,1,"06/05/00 00:00:00","12/30/99 10:34:02","06/05/00 00:00:00","12/30/99 13:02:05",148,"027","035","125","10",NA,NA,NA,NA,NA,NA,"D",4,"A1",45,1,1,21,0-06-05,2000,9
"41668","28_363_IFN3",21,467373.902777778,1938.15352920797,21,NA,NA,467373.902777778,NA,NA,1938.15352920797,NA,NA,"28_363_A_1",33051.1765154169,18144.0171901274,46.7373902777778,1938.15352920797,0,381.971863420549,636.619772367581,778.090832893711,113.176848420903,28.2942121052258,0,0,0,17.0529197080292,9.36149635036496,17.5223842764028,10.5375,363,"A","1",1,10,4,2,45,7,3,NA,NA,NA,NA,3,"2",1,"IFN3","28_363",28,NA,NA,0,1983,"03","3363","1997","","4-1","2000","062",1,"1","2",100,85,1,1,1,2,1,4,"05/25/00 00:00:00","12/30/99 11:35:00",1,2,1,1,5,4,NA,NA,"0","0","","0","",315,0,5.8,0,2,"2",2,"ENCONTRADO EL REJON GRACIAS A LAS     REFERENCIAS Y FOTO DEL IFN2.
PIE 2 ESTA   INCLINADO.

PIE 13  ENTRA POR PTE.
TODAS LAS ALTURAS,DISTANCIAS,RUMBOS Y  DIAMETROS COMPROBADOS Y CORRECTOS.",3,26,"05/25/00 00:00:00","12/30/99 09:57:46","05/25/00 00:00:00","12/30/99 12:58:49",181,"027","295","185","10",NA,NA,NA,NA,NA,NA,"D",4,"A1",45,62,1,21,0-05-25,2000,9
"41704","28_4_IFN3",21,319479.4375,1312.14408637985,21,NA,NA,319479.4375,NA,NA,1312.14408637985,NA,NA,"28_4_A_1",22827.5934876705,14456.5739975138,31.94794375,1312.14408637985,0,0,700.281749604339,541.126806512444,70.7355302630646,0,0,0,0,17.3971698113208,11.0175202156334,17.6070156854508,11.5344827586207,4,"A","1",1,10,3,2,45,7,3,NA,NA,NA,NA,2,"1",1,"IFN3","28_4",28,NA,NA,0,1985,"J","0010","1997","","2-1","2000","126",1,"1","2",100,85,1,1,1,2,1,4,"04/26/00 00:00:00","12/30/99 12:05:00",1,2,1,1,12,2,NA,NA,"0","3","4","0","",270,0,2.5,0,2,"2",2,"EDAD POR COMPARACION CON IFN2.
PIE 2, 9, 25, 30, 32, 34, 36, 40, 42 MEDIDO     A 1'20M, 7, 18, 33, 35, 39 A  1'40M,   22  A 1'0M. PIES 2, 14, 18 Y 19 DIAMETROS COMPROBADOS.FORMAS COMPROBADAS. 
POR ALREDEDORES HAY  ENEBRO.",1,1,"04/26/00 00:00:00","12/30/99 10:45:42","04/26/00 00:00:00","12/30/99 12:27:41",102,"027","235","100","11",NA,NA,NA,NA,NA,NA,"D",4,"A1",45,126,1,21,0-04-26,2000,9
"41708","28_402_IFN3",21,239834.666666667,1443.00481736652,21,NA,NA,239834.666666667,NA,NA,1443.00481736652,NA,NA,"28_402_A_1",20183.6762052629,8886.50466694881,23.9834666666667,1443.00481736652,0,636.619772367581,572.957795130823,190.985931710274,42.4413181578388,0,0,0,0,13.9872549019608,6.15833333333333,14.5471242357179,7.43333333333333,402,"A","1",1,10,3,2,25,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_402",28,NA,NA,0,1983,"04","3375","1997","","3-3","2000","120",1,"1","2",100,50,1,1,1,2,1,4,"06/06/00 00:00:00","12/30/99 14:52:00",1,2,1,1,1,5,NA,NA,"0","0","","0","",310,0,1.5,0,3,"2",2,"A MAS DE 10 MTS. HAY CITISUS.

NO   ENTRAN PIES POR DIAM. A: 109 Y 261G.
HAY JUNCOS.
DADOS LOS CRECIMIENTOS DE LOS PIES  MEDIDOS ANTERIORMENTE, NO SE DEJO POR  MEDIR NINGUNO. FORMAS CORRECTAS.",19,6,"06/06/00 00:00:00","12/30/99 14:42:08","06/06/00 00:00:00","12/30/99 16:13:48",92,"045","200","112","10",NA,NA,NA,NA,NA,NA,"D",1,"A1",25,120,1,21,0-06-06,2000,9
"41709","28_403_IFN3",21,165448.826388889,636.619772367581,21,NA,NA,165448.826388889,NA,NA,636.619772367581,NA,NA,"28_403_A_1",11192.3061146991,4348.4667229219,16.5448826388889,636.619772367581,0,0,413.802852038928,95.4929658551372,99.0297423682904,28.2942121052258,0,0,0,17.5808333333333,6.83055555555555,18.190592425146,8.3125,403,"A","1",1,10,3,2,47,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_403",28,NA,NA,0,1985,"04","3375","1997","","3-3","2000","003",1,"1","2",90,70,1,1,4,2,2,4,"04/27/00 00:00:00","12/30/99 12:29:00",1,2,1,1,7,2,NA,NA,"0","3","","0","",380,0,8.5,0,2,"1",2,"HAY TOCONES Y DESPOJOS  AMONTONADOS.
NO SE VEN PINOS EN  REGENERACION AUNQUE  EL SUELO ESTA  CUBIERTO DE NIEVE.
LOS PIES  3,5,9,11,13,17 Y 18 AHORA SON  FORMA  2.
ALGUNOS PIES ESTAN PODADOR HASTA  2MTS  PERO LA MAYORIA NO POR ESO NO LO  HE CONSIDERADO. ALTURAS CORRECTAS.",4,31,"04/27/00 00:00:00","12/30/99 10:58:52","04/27/00 00:00:00","12/30/99 12:54:13",115,"120","315","65","10",NA,NA,NA,NA,NA,NA,"D",4,"A1",47,3,1,21,0-04-27,2000,9
"41718","28_411_IFN3",21,132925.5,746.259844275331,21,NA,NA,132925.5,NA,NA,746.259844275331,NA,NA,"28_411_A_1",10981.6910733408,4870.141258612,13.29255,746.259844275331,0,127.323954473516,477.464829275686,127.323954473516,14.1471060526129,0,0,0,0,14.7156398104265,6.5260663507109,15.0596255688806,7.25806451612903,411,"A","1",1,10,3,2,23,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_411",28,NA,NA,0,1983,"04","3375","1997","","3-3","2000","120",1,"1","2",100,60,1,1,2,2,1,4,"06/06/00 00:00:00","12/30/99 11:30:00",1,2,1,1,7,5,NA,NA,"0","0","","5","0",5,0,7.5,0,3,"3",2,"NO ENTRAN PIES POR DIAM. A: 36, 46, 174   Y 338G.
COMPROBADA ALTURA Y FORMA PIE 8.
LAS TERRAZAS SON VIEJAS.",19,6,"06/06/00 00:00:00","12/30/99 10:47:38","06/06/00 00:00:00","12/30/99 12:13:49",86,"045","005","275","10",NA,NA,NA,NA,NA,NA,"D",1,"A1",23,120,1,21,0-06-06,2000,9
"41719","28_412_IFN3",21,137453.833333333,693.208196578033,21,NA,NA,137453.833333333,NA,NA,693.208196578033,NA,NA,"28_412_A_1",10402.3670804863,4208.76405065234,13.7453833333333,693.208196578033,0,254.647908947033,190.985931710274,190.985931710274,56.5884242104517,0,0,0,0,15.0061224489796,6.07142857142857,15.8891857717693,7.73529411764706,412,"A","1",1,10,3,2,26,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","28_412",28,NA,NA,0,1983,"04","3375","1997","","3-3","2000","120",1,"1","2",95,55,1,1,2,2,1,4,"06/05/00 00:00:00","12/30/99 15:38:00",1,2,1,1,1,5,NA,NA,"0","0","","5","0",210,0,1.8,0,2,"2",2,"CORRECTAS TODAS LAS FORMAS DE LOS PIES   MEDIDOS.
COMPROBADA LA ALTURA PIE 6.
A  MAS DE 10 MTS. HAY CITISUS.
HAY  JUNCOS.

LAS TERRAZAS SON VIEJAS.",19,6,"06/05/00 00:00:00","12/30/99 15:09:15","06/05/00 00:00:00","12/30/99 16:46:35",97,"045","130","200","10",NA,NA,NA,NA,NA,NA,"D",1,"A1",26,120,1,21,0-06-05,2000,9
"41736","28_432_IFN3",21,295917.1875,1213.11434401156,21,NA,NA,295917.1875,NA,NA,1213.11434401156,NA,NA,"28_432_A_1",20886.9642149034,10309.7035358417,29.59171875,1213.11434401156,0,127.323954473516,477.464829275686,509.295817894065,99.0297423682904,0,0,0,0,17.217638483965,8.49854227405248,17.6233832457403,9.94594594594595,432,"A","1",1,10,3,2,40,7,2,NA,NA,NA,NA,2,"2",1,"IFN3","28_432",28,NA,NA,0,1985,"04","3374","1997","","3-3","2000","120",1,"1","2",90,70,1,1,3,2,2,4,"06/12/00 00:00:00","12/30/99 11:10:00",1,2,1,1,7,1,NA,NA,"0","4","0","5","",315,0,5.8,0,2,"2",2,"EL ARBOL 31 Y 32 SE BIFURCA JUSTO AL    1.3 Y LO HEMOS CONSIDERADO PARAMETRO    42.
LOS FORMAS 3 EN EL IFN2 LA MAYORIA   AHORA SON FORMA 2.
ALGUNAS ALTURAS POR  COMPARACION. PIE 14 Y 16 ALTURAS CORRECTAS.
APENAS SE APRECIA EL  ATERRAZADO.
LAS PODAS SON  ANTIGUAS.
EL SUELO TIRA BASTANTE A  ARENOSO.
EN LOS ALREDEDORES DE LA PARCELA SI QUE  SE HA REALIZADO ENTRESACA.",4,31,"06/12/00 00:00:00","12/30/99 10:27:25","06/12/00 00:00:00","12/30/99 12:54:40",147,"120","307","65","10",NA,NA,NA,NA,NA,NA,"D",4,"A1",40,120,1,21,0-06-12,2000,9
"41769","28_48_IFN3",21,202166.666666667,431.486734604694,21,NA,NA,202166.666666667,NA,NA,431.486734604694,NA,NA,"28_48_A_1",10431.0149702428,2569.46813680582,20.2166666666667,431.486734604694,0,0,0,190.985931710274,127.323954473516,113.176848420903,0,0,0,24.1745901639344,5.95491803278688,24.4245240905361,6.4375,48,"A","1",1,10,4,2,43,7,4,NA,NA,NA,NA,2,"2",1,"IFN3","28_48",28,NA,NA,0,1985,"L","0006","1997","","3-2","2000","064",1,"1","2",100,40,1,1,2,2,2,4,"06/01/00 00:00:00","12/30/99 12:17:00",1,2,1,1,5,1,NA,NA,"0","0","","0","",310,0,6,0,2,"2",2,"

EDAD POR COMPARACION CON IFN2.
PIE 3      MEDIDO A 1'20M, 12, 17 A 1'40M,    19,     22 A 1'0M.  PIE  2 TUMBADO.
PIE    4,  9,    14, 16 COMPROBADO DIAMETRO. PIE 1, 6  Y 12 ALTURA CORRECTA.   PIE   7,   13, 21, 22, 23  COMPROBADA  ALTURA    (COPA PARTIDA).
COMPROBADAS     FORMAS  EN       GENERAL. UN PINO A    266G. NO   ENTRA  POR      POCO  DIAMETRO   MEDIDO  A 1'50M.",1,1,"06/01/00 00:00:00","12/30/99 11:06:11","06/01/00 00:00:00","12/30/99 12:30:54",85,"027","310","060","12",NA,NA,NA,NA,NA,NA,"D",4,"A1",43,64,1,21,0-06-01,2000,9
"41809","28_512_IFN3",21,392826.833333333,894.804457827767,21,NA,NA,392826.833333333,NA,NA,894.804457827767,NA,NA,"28_512_A_1",20727.9861106371,11469.7662321559,39.2826833333333,894.804457827767,0,0,95.4929658551372,318.309886183791,325.383439210097,113.176848420903,42.4413181578388,0,0,23.1648221343874,12.8181818181818,23.6424001109014,13.5,512,"A","1",1,10,4,1,26,7,4,NA,NA,NA,NA,2,"2",1,"IFN3","28_512",28,NA,NA,0,1984,"K","0013","1997","","2-4","2000","082",1,"1","2",90,80,1,1,2,2,2,4,"05/08/00 00:00:00","12/30/99 10:54:00",1,2,1,1,8,3,NA,NA,"0","4","","5","",170,0,8.8,0,1,"1",2,"REJON ENCONTRADO POR LOS PIES DE LA MUESTRA ANTERIOR.NO DEJO OCUPACION PARA OTRAS         ESPECIES.LA EDAD DE LA MASA LA HE         ESTIMADO SUMANDO LOS AÑOS QUE TENIA AL         TIEMPO QUE HACE QUE SE LEVANTO  LA        PARCELA EN EL IFN2.ARBOL  N16,18,26    ENTRA  POR  PENDIENTE.PIE 5 CRECIMIENTO COMPROBADO.EN  LOS  ALREDEDORES DE LA PARCELA DDE  MATORRAL  HAY ALGO DE JARON.NULA  PRESENCIA DE REGENERACION NATURAL EN LA  PARCELA Y ALREDEDORES.CASI NULA  PRESENCIA DE MATORRAL.",8,5,"05/05/00 00:00:00","12/30/99 09:45:27","05/08/00 00:00:00","12/30/99 11:02:21",95,"047","147","62","13",NA,NA,NA,NA,NA,NA,"D",1,"A1",26,82,1,21,0-05-05,2000,9
"41874","28_564_IFN3",21,28456.3025,164.247901270836,25,21,NA,70675.0625,28456.3025,NA,413.802852038928,164.247901270836,NA,"28_564_A_1",8166.43111597686,3706.40031472406,9.9131365,578.050753309764,0,254.647908947033,190.985931710274,127.323954473516,0,0,0,0,5.09295817894065,14.1275330396476,6.41189427312775,14.776705459238,7.41772151898734,564,"A","1",2,2,3,3,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","28_564",28,NA,NA,0,1984,"L","0004","1997","","3-1","2000","087",1,"1","2",90,50,1,2,4,2,2,4,"04/18/00 00:00:00","12/30/99 10:36:00",1,2,1,1,7,1,NA,NA,"0","3","4","5","",350,0,8.5,0,1,"2",1,"REJON ENCONTRADO POR PIES DEL IFN2.ERROR EN EL ANTERIOR LEVANTAMIENTO AL     IDENTIFICAR EL P.LARICIO COMO     P.PINASTER.NO DEJO OCUPACION PARA OTRAS     ESPECIES.ARBOL N4,5 ENTRA POR   PENDIENTE.LOS RESTOS DE LOS  TRATAMIENTOS ESTAN AMONTONADOS EN LAS  TERRAZAS.NO HAY PRESENCIA DE  REGENERACION NATURAL.",8,5,"04/18/00 00:00:00","12/30/99 10:11:33","04/18/00 00:00:00","12/30/99 10:42:58",31,"047","120","21","10",NA,NA,NA,NA,NA,NA,"D",1,"A1",23,87,1,21,0-04-18,2000,7
