"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"8986","15_922",26,26019.8611111111,60.1252007236049,26,NA,NA,26019.8611111111,NA,NA,60.1252007236049,NA,NA,"15_922_A_4",1351.40230567585,572.957795130823,2.60198611111111,60.1252007236049,0,0,31.8309886183791,0,0,28.2942121052258,0,0,0,22.4764705882353,9.52941176470588,23.473577135354,9.52941176470588,922,"A","4",1,8,4,2,20,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_922",15,NA,NA,0,1995,"4","1031","1985","L","0008","1997","041",1,"1","1",100,20,1,2,1,2,1,4,"06/22/98 00:00:00","12/30/99 11:53:00",1,2,1,1,9,3,NA,NA,"9","0","","0","",155,0,6,0,2,"3",2,"HAY MUCHO HELECHO EN LA PARCELA.
TRATAMIENTO SELVICOLA, CORTAS ANTIGUAS,  LA PARCELA ANTERIORMENTE ESTABA DENSA  DE PINOS.
",10,NA,"11/12/97 00:00:00","12/30/99 10:25:00","11/12/97 00:00:00","12/30/99 11:10:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",20,41,1,26,97-11-12,1997,8
"8989","15_923",26,157879.854166667,505.759041380912,26,NA,NA,157879.854166667,NA,NA,505.759041380912,NA,NA,"15_923_A_4",8728.94127328783,4679.15532690172,15.7879854166667,505.759041380912,0,254.647908947033,31.8309886183791,63.6619772367581,56.5884242104517,28.2942121052258,56.5884242104517,14.1471060526129,0,17.2590909090909,9.25174825174825,19.9363931724691,16.25,923,"A","4",1,8,4,2,25,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_923",15,NA,NA,0,1995,"5","1224","1985","L","0008","1997","019",1,"1","1",80,50,1,2,1,2,1,4,"06/22/98 00:00:00","12/30/99 11:58:00",1,2,1,1,8,2,NA,NA,"0","0","","0","",225,0,2.2,0,2,"1",2,"HAY HELECHO EN LA PARCELA.",10,NA,"11/24/97 00:00:00","12/30/99 16:00:00","11/24/97 00:00:00","12/30/99 17:30:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",25,19,1,26,97-11-24,1997,8
"8994","15_926",61,171404.451388889,629.546219341275,61,26,NA,171404.451388889,12656.25,NA,629.546219341275,14.1471060526129,NA,"15_926_A_4",11867.47675106,11813.5409092344,18.4060701388889,643.693325393888,0,127.323954473516,95.4929658551372,350.14087480217,42.4413181578388,14.1471060526129,14.1471060526129,0,0,18.4365384615385,18.3527472527473,19.0807786171677,18.8172413793103,926,"A","4",1,10,4,2,10,1,3,NA,NA,NA,NA,2,"6",2,"IFN3","15_926",15,NA,NA,0,1995,"1","0994","1985","J","0031","1997","041",1,"1","1",50,50,1,1,2,1,1,4,"06/22/98 00:00:00","12/30/99 12:16:00",1,2,1,1,7,3,NA,NA,"0","0","","0","",25,0,2.5,0,1,"1",1,"",10,NA,"11/28/97 00:00:00","12/30/99 10:20:00","11/28/97 00:00:00","12/30/99 12:30:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",10,41,1,26,97-11-28,1997,8
"8995","15_928",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_928_A_4",5580.16329073356,3540.03034754533,13.78441825,192.117700194483,0,0,0,77.809083289371,14.1471060526129,42.4413181578388,28.2942121052258,14.1471060526129,15.278874536822,29.0455449189985,18.4263622974963,30.2249499793108,20.1242937853107,928,"A","4",2,4,3,2,5,1,3,NA,NA,NA,NA,2,"1",1,"IFN3","15_928",15,NA,NA,0,1995,"2","1029","1985","K","0009","1997","019",1,"1","1",100,50,1,2,1,1,1,4,"06/22/98 00:00:00","12/30/99 12:20:00",1,2,1,1,9,2,NA,NA,"0","0","","0","",330,0,8,0,3,"3",3,"LA PARCELA HA SIDO QUEMADA Y MUY  MODIFICADA, POR ESO NO DE HA ENCONTRADO  EL REJON.
HAY HELECHO SECO EN LA PARCELA.
ARBOL 10 ENTR POR PENDIENTE.
",10,NA,"12/18/97 00:00:00","12/30/99 10:50:00","12/18/97 00:00:00","12/30/99 12:30:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",25,19,1,26,97-12-18,1997,8
"8997","15_929",26,318411.783055556,574.513976796611,26,61,NA,318411.783055556,290075.701388889,NA,574.513976796611,1075.88741530121,NA,"15_929_A_3E",16841.3092234846,10909.8237745935,32.9333145555556,759.558123964788,0,0,222.816920328653,205.133037762887,198.059484736581,56.5884242104517,42.4413181578388,14.1471060526129,20.3718327157626,22.1725088470851,14.3633823803315,23.4959102102934,18.5376344086021,929,"A","3E",3,2,2,2,8,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_929",15,NA,NA,0,1995,"2","1029","1985","K","0009","1997","041",1,"1","1",80,80,1,2,3,1,1,4,"06/22/98 00:00:00","12/30/99 12:28:00",1,2,1,1,8,4,NA,NA,"0","1","","9","",180,0,1.5,0,2,"1",1,"T.M.S. 9 HA SIDO LABRADO Y ABONADO.
",10,NA,"12/16/97 00:00:00","12/30/99 15:48:00","12/16/97 00:00:00","12/30/99 17:50:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A3E",30,41,1,26,97-12-16,1997,8
"9001","15_930",72,29080.4236111111,60.1252007236049,26,72,NA,66759.9722222222,29080.4236111111,NA,198.059484736581,60.1252007236049,NA,"15_930_A_4",4962.98164208227,2281.22085098383,9.58403958333333,258.184685460186,0,127.323954473516,31.8309886183791,0,42.4413181578388,28.2942121052258,0,28.2942121052258,0,19.222602739726,8.83561643835616,21.7402292649629,12.0810810810811,930,"A","4",2,3,4,3,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","15_930",15,NA,NA,0,1995,"4","1132","1985","L","0009","1997","041",1,"1","1",90,30,1,2,1,2,1,4,"06/22/98 00:00:00","12/30/99 12:36:00",1,2,1,1,8,2,NA,NA,"0","0","","0","",370,0,1.5,0,1,"1",1,"",10,NA,"11/14/97 00:00:00","12/30/99 13:00:00","11/14/97 00:00:00","12/30/99 14:15:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",20,41,1,26,97-11-14,1997,8
"9003","15_931",61,97758.4877777778,62.8131508736014,61,54,28,97758.4877777778,50946.6736111111,47463.25,62.8131508736014,173.302049144508,56.5884242104517,"15_931_A_4",8589.83277947249,4800.96191001472,21.8513661388889,320.997836333787,0,0,95.4929658551372,63.6619772367581,28.2942121052258,14.1471060526129,84.8826363156775,14.1471060526129,20.3718327157626,26.7597840458352,14.9563684442486,29.440372711541,22.2258064516129,931,"A","4",1,5,4,2,20,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_931",15,NA,NA,0,1995,"5","1023","1985","L","0009","1997","019",1,"1","1",80,70,1,2,1,2,1,4,"06/22/98 00:00:00","12/30/99 12:42:00",1,2,1,1,5,4,NA,NA,"0","0","","0","",125,0,4.5,0,2,"2",2,"DEJO 10% PARA EL RESTO DE ESPECIES.
HAY HELECHO EN LA PARCELA.",10,NA,"12/09/97 00:00:00","12/30/99 17:37:00","12/09/97 00:00:00","12/30/99 19:00:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",20,19,1,26,97-12-09,1997,8
"9008","15_935",61,4160.25,31.8309886183791,26,61,NA,121729.6125,4160.25,NA,399.231332804737,31.8309886183791,NA,"15_935_A_4",7811.26094497299,4199.00254747604,12.58898625,431.062321423116,0,0,222.816920328653,127.323954473516,56.5884242104517,14.1471060526129,0,0,10.1859163578813,18.120955037742,9.74105677715786,19.2832577904801,12.1154328732748,935,"A","4",2,5,3,2,5,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_935",15,NA,NA,0,1995,"1","0994","1985","J","0031","1997","041",1,"1","1",90,60,1,2,1,2,1,4,"06/22/98 00:00:00","12/30/99 13:10:00",1,2,1,1,7,2,NA,NA,"0","0","","0","",390,0,2,0,2,"1",1,"",10,NA,"12/01/97 00:00:00","12/30/99 14:00:00","12/01/97 00:00:00","12/30/99 15:47:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",20,41,1,26,97-12-01,1997,8
"9010","15_937",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_937_A_1",10244.5136711512,5483.84271917435,22.5935507222222,425.544950062597,0,0,127.323954473516,127.323954473516,56.5884242104517,14.1471060526129,14.1471060526129,70.7355302630646,15.278874536822,24.0738696808511,12.8866356382979,26.0000739373437,19.3333333333333,937,"A","1",3,1,1,3,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","15_937",15,NA,NA,0,1985,"K","0010","1995","2","1029","1997","041",1,"1","1",95,60,3,2,1,2,1,4,"06/22/98 00:00:00","12/30/99 13:14:00",1,2,1,1,5,2,NA,NA,"0","0","","0","",318,0,0.5,0,2,"1",1,"",10,NA,"12/15/97 00:00:00","12/30/99 14:20:00","12/15/97 00:00:00","12/30/99 16:00:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",30,41,1,26,97-12-15,1997,8
"9013","15_938",26,175436.5625,244.037579407573,26,NA,NA,175436.5625,NA,NA,244.037579407573,NA,NA,"15_938_A_1",7217.67666921745,3085.83750772619,17.54365625,244.037579407573,0,0,0,31.8309886183791,70.7355302630646,70.7355302630646,42.4413181578388,28.2942121052258,0,29.5760869565217,12.6449275362319,30.2542756590234,13.25,938,"A","1",1,10,4,2,25,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_938",15,NA,NA,0,1985,"K","0010","1995","3","1093","1997","041",1,"1","1",90,30,1,1,1,2,1,4,"06/22/98 00:00:00","12/30/99 13:17:00",1,2,1,1,1,2,NA,NA,"0","1","","9","",165,0,1,0,2,"1",1,"T.M.S.9 HAN FRESADO Y BAJO LOS ARBOLES  HAN HECHO PRADO; EL USO DE LA ARBOLEDA  ES PARA SOMBRA PARA LOS ANIMALES.
",10,NA,"12/12/97 00:00:00","12/30/99 16:15:00","12/12/97 00:00:00","12/30/99 17:38:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",25,41,1,26,97-12-12,1997,8
"9014","15_939",26,175631.5,212.206590789194,26,61,NA,175631.5,47844.5625,NA,212.206590789194,114.733030086691,NA,"15_939_A_3E",6238.16641389967,3458.96742986386,15.7720138888889,198.059484736581,0,0,0,0,56.5884242104517,84.8826363156775,14.1471060526129,42.4413181578388,0,31.4964285714286,17.4642857142857,31.8420347743581,19.0625,939,"A","3E",1,9,4,2,30,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_939",15,NA,NA,0,1995,"4","1132","1985","L","0009","1997","041",1,"1","1",100,50,1,2,1,2,1,4,"06/22/98 00:00:00","12/30/99 13:37:00",1,2,1,1,7,2,NA,NA,"0","0","","0","",160,0,7.2,0,2,"2",2,"",10,NA,"11/11/97 00:00:00","12/30/99 13:16:00","11/11/97 00:00:00","12/30/99 14:30:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A3E",30,41,1,26,97-11-11,1997,8
"9026","15_948",26,49001.3888888889,70.7355302630646,61,26,NA,145719.141944444,49001.3888888889,NA,1016.61104094076,70.7355302630646,NA,"15_948_A_4",14727.5688875047,12427.8082540389,19.4720530833333,1087.34657120383,0,636.619772367581,318.309886183791,0,56.5884242104517,42.4413181578388,28.2942121052258,0,5.09295817894065,13.5445029924538,11.4294821753838,15.0999996445761,18.4402173913043,948,"A","4",2,3,4,2,20,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_948",15,NA,NA,0,1995,"4","1033","1985","L","0009","1997","041",1,"1","1",95,80,1,2,1,2,1,4,"06/23/98 00:00:00","12/30/99 07:51:00",1,2,1,1,5,2,NA,NA,"0","1","","0","",80,0,1,0,2,"2",1,"LA PARCELA NO SE HA ENCONTRADO EL REJON  PUES FUE CORTADA A MATARRASA Y DESPUES  REPOBLADA.
LA PARCELA NUEVA HA SIDO DESPLAZADA  PARA METERLA EN LA PARCELA MAS  ARBOLADA.
HAY HELECHO EN LA PARCELA.
",10,NA,"12/15/97 00:00:00","12/30/99 10:37:00","12/15/97 00:00:00","12/30/99 12:35:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",8,41,1,26,97-12-15,1997,8
"9030","15_951",26,61113.8055555556,297.089227104871,26,NA,NA,61113.8055555556,NA,NA,297.089227104871,NA,NA,"15_951_A_4",4113.27108479721,3076.99556644331,6.11138055555555,297.089227104871,0,254.647908947033,0,0,0,14.1471060526129,14.1471060526129,14.1471060526129,0,13.8452380952381,10.3571428571429,16.1838286423148,15.5,951,"A","4",1,9,3,2,8,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_951",15,NA,NA,0,1995,"2","1030","1985","J","0035","1997","005",1,"1","1",95,50,1,1,1,2,1,4,"06/23/98 00:00:00","12/30/99 08:48:00",1,2,1,1,6,2,NA,NA,"0","0","","0","",5,0,2.5,0,3,"2",2,"DEJO UN 10% PARA RESTO DE ESPECIES.
",10,NA,"12/16/97 00:00:00","12/30/99 12:55:00","12/16/97 00:00:00","12/30/99 14:13:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",8,5,1,26,97-12-16,1997,8
"9031","15_955",26,233358.861111111,399.655745986315,26,61,NA,233358.861111111,101628.2125,NA,399.655745986315,77.6676122288449,NA,"15_955_A_1",13365.8391944104,8988.36383052762,33.4987073611111,477.32335821516,0,0,31.8309886183791,159.154943091895,84.8826363156775,84.8826363156775,56.5884242104517,14.1471060526129,45.8366236104659,28.0016449318317,18.8307646710136,29.892534562242,26.1878453038674,955,"A","1",1,6,4,2,20,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_955",15,NA,NA,0,1985,"L","0010","1995","4","1133","1997","041",1,"1","1",95,80,1,2,1,2,1,4,"06/23/98 00:00:00","12/30/99 09:05:00",1,2,1,1,9,3,NA,NA,"0","0","","0","",390,0,2.5,0,2,"2",2,"HAY HELECHO EN LA PARCELA.
15,LA PARCELA ESTA A 25M Y 179(G) DE LA  ESQUINA DEL PRADO.
15,ARBOL 8 DIAMETRO COMPROBADO
15,ARBOL 21 DIAMETRO COMPROBADO..
15,ARBOL 27 ENTRA POR PENDIENTE.
15,ARBOLES 28 Y 29 ESTAN EN ORDEN INVERSO, LOS HE DEJADO ASI PUES ESTABAN ASI EN  EL IFN2
15,ARBOLES 16 EXISTE PERO ESTA MUERTO.",10,NA,"12/09/97 00:00:00","12/30/99 11:45:00","12/09/97 00:00:00","12/30/99 13:50:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",20,41,1,26,97-12-09,1997,8
"9036","15_957",26,237171.134722222,254.506437886506,26,NA,NA,237171.134722222,NA,NA,254.506437886506,NA,NA,"15_957_A_1",7797.84948843511,4091.34307041566,23.7171134722222,254.506437886506,0,0,31.8309886183791,63.6619772367581,28.2942121052258,42.4413181578388,42.4413181578388,0,45.8366236104659,30.6391050583658,16.0755975541968,34.4458248344696,20.1933701657459,957,"A","1",1,9,4,2,30,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_957",15,NA,NA,0,1985,"J","0035","1995","2","1031","1997","005",1,"1","1",95,60,1,1,1,3,1,4,"06/23/98 00:00:00","12/30/99 09:34:00",1,2,1,1,6,3,NA,NA,"0","0","","0","",169,0,2.8,0,2,"2",3,"EL ARBOL 13 Y18 NOENTRAN POR DISTANCIA     PERO EN EL IFN2 SI ESTABAN     CONTABILIZADOS Y MEDIDOOS EN EL IFN3     PERO SE VAN DE DISTANCIA.
ARBOL 17    MEDIDO CON CINTA.
   ",10,NA,"12/10/97 00:00:00","12/30/99 11:40:00","12/10/97 00:00:00","12/30/99 13:45:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",30,5,1,26,97-12-10,1997,8
"9042","15_960",41,9101.16,5.09295817894065,26,41,72,86435.4038888889,9101.16,4489,185.468560349755,5.09295817894065,31.8309886183791,"15_960_A_1",5359.50380407793,3138.53547777218,10.4121563888889,254.223495765454,0,0,95.4929658551372,63.6619772367581,28.2942121052258,56.5884242104517,0,0,10.1859163578813,21.0818586533111,12.3455759599332,22.8358697598886,14.6989966555184,960,"A","1",2,3,4,3,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","15_960",15,NA,NA,0,1985,"L","0010","1995","4","1134","1997","041",1,"1","1",100,60,1,2,1,2,1,4,"06/23/98 00:00:00","12/30/99 10:13:00",1,2,1,1,7,2,NA,NA,"0","1","","0","",25,0,1,0,2,"2",1,"DEJO UN 20% DE OCUPACION PARA EL RESTO  DE ESPECIES.
",10,NA,"11/17/97 00:00:00","12/30/99 13:13:00","11/17/97 00:00:00","12/30/99 14:53:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",25,41,1,26,97-11-17,1997,8
"9051","15_966",61,31139.7777777778,173.302049144508,61,26,NA,31139.7777777778,4624,NA,173.302049144508,31.8309886183791,NA,"15_966_A_6C",2908.64500441722,1612.77008999787,3.57637777777778,205.133037762887,0,127.323954473516,31.8309886183791,31.8309886183791,14.1471060526129,0,0,0,0,14.1793103448276,7.86206896551724,14.899062687482,7.86206896551724,966,"A","6C",1,4,4,2,7,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_966",15,NA,NA,0,1995,"3","1991","1985","K","0012","1997","005",1,"1","1",100,50,1,2,1,1,1,4,"06/23/98 00:00:00","12/30/99 11:41:00",1,2,1,1,6,2,NA,NA,"0","0","","0","",90,0,1.8,0,2,"2",2,"DEJAMOS UN 20% PARA EL RESTO DE  ESPECIES.
LA PARCELA ERA DE PINO PINASTER Y FUE  CORTADA A MATARRASA.
",10,NA,"11/07/97 00:00:00","12/30/99 10:05:00","11/07/97 00:00:00","12/30/99 11:00:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A6C",7,5,1,26,97-11-07,1997,8
"9053","15_967",26,357588.611944444,674.109603407006,26,61,NA,357588.611944444,69688.5122222222,NA,674.109603407006,57.7201926946607,NA,"15_967_A_4",16766.8459307767,9056.26993958016,42.7277124166667,731.829796101666,0,254.647908947033,63.6619772367581,95.4929658551372,99.0297423682904,56.5884242104517,42.4413181578388,28.2942121052258,91.6732472209317,22.9108544364972,12.3748308525034,27.2649582165349,23.8502673796791,967,"A","4",1,7,4,2,30,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_967",15,NA,NA,0,1995,"3","1991","1985","K","0012","1997","041",1,"1","1",90,90,1,2,1,1,1,4,"06/23/98 00:00:00","12/30/99 11:51:00",1,2,1,1,8,3,NA,NA,"0","1","","0","",390,0,6,0,2,"1",1,"LA LPARCELA SE HA DESPLAZADO 25M A  25(G) PARA CENTRARLA EN EL CENTRO DE LA  MASA
ARBOL5,31 Y 41 MEDIDOS CON CINTA.
",10,NA,"11/07/97 00:00:00","12/30/99 12:30:00","11/07/97 00:00:00","12/30/99 15:00:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",30,41,1,26,97-11-07,1997,8
"9062","15_972",26,129082.924444444,120.533343568262,26,61,NA,129082.924444444,44649.25,NA,120.533343568262,254.647908947033,NA,"15_972_A_4",8044.08694283386,4979.92280158027,17.3732174444444,375.181252515295,0,127.323954473516,63.6619772367581,63.6619772367581,42.4413181578388,14.1471060526129,0,28.2942121052258,35.6507072525846,21.4405354449472,13.2733785822021,24.2814502717641,20.6462765957447,972,"A","4",1,5,4,2,20,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_972",15,NA,NA,0,1995,"3","1090","1985","K","0012","1997","041",1,"1","1",70,60,1,2,1,2,1,4,"06/23/98 00:00:00","12/30/99 12:53:00",1,2,1,1,8,2,NA,NA,"9","1","","0","",30,0,2,0,2,"1",1,"T.C.R. LO LOCALIZAN DOS TOCONES MUY  RECIENTES.",10,NA,"11/06/97 00:00:00","12/30/99 12:58:00","11/06/97 00:00:00","12/30/99 14:30:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",20,41,1,26,97-11-06,1997,8
"9064","15_973",61,268410.638888889,1029.20196532759,61,NA,NA,268410.638888889,NA,NA,1029.20196532759,NA,NA,"15_973_A_4",16818.7870306489,15215.2125595852,26.8410638888889,1029.20196532759,0,541.126806512444,95.4929658551372,95.4929658551372,155.618166578742,127.323954473516,14.1471060526129,0,0,16.3415807560137,14.7835051546392,18.2223598533623,20.125,973,"A","4",1,10,4,2,15,1,3,NA,NA,NA,NA,2,"4",2,"IFN3","15_973",15,NA,NA,0,1995,"2","1033","1985","K","0002","1997","005",1,"1","2",95,90,1,1,1,2,1,4,"06/23/98 00:00:00","12/30/99 12:59:00",1,2,1,1,9,2,NA,NA,"0","0","","0","",320,0,5.5,0,3,"2",2,"HAY HELECHO EN LA PARCELA.",10,NA,"12/19/97 00:00:00","12/30/99 10:10:00","12/19/97 00:00:00","12/30/99 11:20:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",15,5,1,26,97-12-19,1997,8
"9065","15_977",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_977_A_1",3421.12392117312,1824.97668078707,6.51788194444444,148.544613552436,0,0,31.8309886183791,45.978094670992,28.2942121052258,42.4413181578388,0,0,0,23.0309523809524,12.2857142857143,23.6363194097155,13.7272727272727,977,"A","1",3,1,2,4,0,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","15_977",15,NA,NA,0,1985,"L","0002","","","","1997","041",1,"1","1",95,30,1,2,1,1,1,4,"06/23/98 00:00:00","12/30/99 13:27:00",1,2,1,1,5,7,NA,NA,"9","0","","0","",174,0,5,0,3,"1",1,"TRATAMIENTOS DE CORTA.",10,NA,"10/10/97 00:00:00","12/30/99 13:16:00","10/10/97 00:00:00","12/30/99 14:51:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",15,41,1,26,97-10-10,1997,8
"9073","15_984",26,50206.7569444444,173.302049144508,26,61,NA,50206.7569444444,15642.6944444444,NA,173.302049144508,141.471060526129,NA,"15_984_A_3E",4490.11462227368,2776.7232404766,5.94227569444444,300.626003618025,0,127.323954473516,63.6619772367581,95.4929658551372,14.1471060526129,0,0,0,0,14.9358823529412,9.23647058823529,15.8642003561849,10.258064516129,984,"A","3E",1,8,4,2,15,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_984",15,NA,NA,0,1995,"1","0989","","","","1997","005",1,"1","1",90,40,1,2,1,1,2,4,"06/23/98 00:00:00","12/30/99 14:34:00",1,2,1,1,5,2,NA,NA,"0","0","","0","",390,0,6,0,2,"1",1,"PARCELA DAÑADA POR UN ANTIGUO INCENDIO.
ARBOL 7 COPA DAÑADA.
",10,NA,"10/14/97 00:00:00","12/30/99 10:05:00","10/14/97 00:00:00","12/30/99 11:10:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A3E",15,5,1,26,97-10-14,1997,8
"9086","15_998",61,37420.5486111111,123.787177960363,61,NA,NA,37420.5486111111,NA,NA,123.787177960363,NA,NA,"15_998_A_1",2375.82962271068,1462.45708818886,3.74205486111111,123.787177960363,0,0,31.8309886183791,63.6619772367581,28.2942121052258,0,0,0,0,19.1928571428571,11.8142857142857,19.6187938321542,11.8142857142857,998,"A","1",2,5,1,1,3,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_998",15,NA,NA,0,1985,"L","0003","","","","1997","041",1,"1","1",30,30,1,1,1,1,1,4,"06/24/98 00:00:00","12/30/99 09:00:00",1,2,1,1,8,5,NA,NA,"0","0","","1","9",53,0,2.8,0,2,"1",1,"HAY HELECHO EN LA PARCELA.
EN TRATAMIENTO DE MEJORA DEL SUELO SE  HAN LABOREADO LAS CALLES.
NOS ENCONTRAMOS EL REJON POR EL LABOREO  PERO LA PARCELA ESTAN CON SEGURIDAD  AHI.
",10,NA,"10/15/97 00:00:00","12/30/99 13:25:00","10/15/97 00:00:00","12/30/99 15:00:00",NA,"005","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",8,41,1,26,97-10-15,1997,8
"12215","16_2992",24,16752.5,132.416912652457,24,26,NA,16752.5,14184.2569444444,NA,132.416912652457,45.978094670992,NA,"16_2992_A_1",2273.3338393595,903.64639911065,3.09367569444444,178.395007323449,0,127.323954473516,31.8309886183791,0,14.1471060526129,0,0,0,5.09295817894065,12.7432593180016,5.06542426645519,14.8593941988087,5.06542426645519,2992,"A","1",1,7,2,1,15,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","16_2992",16,NA,NA,0,1985,"J","0012","1998","","2-2","2003","126",1,"1","2",95,50,1,2,3,2,2,5,"10/22/03 00:00:00","12/30/99 15:08:00",1,1,1,1,7,2,NA,NA,"0","0","","5","0",380,0,4.5,0,2,"2",2,"HE DEJADO EL 10% PARA LAS DEMAS SP.
PIE 2 ENTRA POR PENDIENTE Y MEDIDO POR  DEBAJO DE 1,30 MTRS.
PIE 3 DIAMETRO COMPROBADO.
",2,4,"10/22/03 00:00:00","12/30/99 14:21:44","10/22/03 00:00:00","12/30/99 15:20:35",59,"134","195","010","10",64393,12,29,64393,11,30,"D",1,"A1",15,126,1,26,3-10-22,2003,10
"15407","17_1664",26,207472.590277778,449.17061717046,26,243,NA,207472.590277778,4489,NA,449.17061717046,31.8309886183791,NA,"17_1664_A_1",11101.0572806597,5604.02238509129,21.1961590277778,481.001605788839,0,0,31.8309886183791,236.964026381266,127.323954473516,56.5884242104517,28.2942121052258,0,0,23.0790441176471,11.6507352941176,23.6870174946978,12.4375,1664,"A","1",1,9,4,1,30,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","17_1664",17,NA,NA,0,1986,"M","9050","1997","","4-3","2001","",1,"1","2",100,70,1,1,1,3,2,4,"06/08/01 00:00:00","12/30/99 09:32:00",1,2,1,1,9,4,NA,NA,"0","2","","5","",360,0,2.2,0,1,"1",2,"HE DEJADO EL 10% AL RESTO DE SP.

A 84G    UN CHOPO NO ENTRA POR   DIAMETRO.
HAY  HELECHOS Y RUBIA   PEREGRINA.",24,40,"06/08/01 00:00:00","12/30/99 08:36:04","06/08/01 00:00:00","12/30/99 10:37:16",121,"015","360","170","08",NA,NA,NA,NA,NA,NA,"D",4,"A1",30,172,1,26,1-06-08,2001,10
