"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"37518","27_160_A_1",61,28362.2569444444,77.809083289371,61,NA,NA,28362.2569444444,NA,NA,77.809083289371,NA,NA,"27_160_A_1",1660.33973409978,1198.96723795894,2.83622569444444,77.809083289371,0,0,0,63.6619772367581,14.1471060526129,0,0,0,0,21.3386363636364,15.4090909090909,21.5432044759109,15.4090909090909,160,"A","1",1,7,2,2,5,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","27_160",27,NA,NA,0,1985,"L","0011","1996","4","7460","1998","038",1,"1","2",100,20,1,2,1,2,1,4,"04/10/94 00:00:00","12/30/99 19:10:00",1,2,1,1,11,8,NA,NA,"1","0","","0","",17,0,2.2,0,3,"2",2,"- REJON LOCALIZADO POR LOS TOCONES DE ABEDUL QUE HAN REGENERADO DEL IFN2.
-  LA PARCELA HA SIDO CORTADA EN FAJAS   TOTALMENTE.
- LA HAN REPOBLADO DE EUCALIPTOS Y SE HA CONVERTIDO EN UNA TESELA DE EUCALIPTO.
- LOS TOCONES NO SE PUEDEN MEDIR YA QUE HAN SIDO DESTOCONADOS Y OTROS ESTAN   DESAPARECIDOS.
- LOS TROCOS DE MADERA SE  ENCUENTRAN  PODRIDOS ESPARCIDOS POR EL SUELO.",23,NA,"04/07/98 00:00:00","12/30/99 12:00:00","04/07/98 00:00:00","12/30/99 13:15:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A1",5,38,1,26,98-04-07,1998,9
"37792","27_186_A_3E",26,33695,286.478897565412,26,61,357,33695,10404,8680.02777777778,286.478897565412,127.323954473516,14.1471060526129,"27_186_A_3E",2619.6903632926,1718.87338539247,2.4817625,222.816920328653,0,127.323954473516,95.4929658551372,0,0,0,0,0,0,11.7571428571429,7.71428571428571,11.908610330345,7.71428571428571,186,"A","3E",1,10,2,2,5,1,3,NA,NA,NA,NA,2,"1",1,"IFN3","27_186",27,NA,NA,0,1996,"5","7443","1985","L","0010","1998","066",1,"1","2",100,35,1,1,1,2,1,4,"04/10/94 00:00:00","12/30/99 22:00:00",1,2,1,1,4,8,NA,NA,"0","0","","0","",60,0,11,0,3,"3",3,"- DIFICULTAD DE LA PARCELA POR EL TOJO QUE EXISTE, UN 100%.
- SE ENCUENTRA PINCHADA EN UNA REPOBLACION DE PINO EN ESTADO DE MONTE BRAVO.
- PARCELA A3 DE GABINETE.",23,NA,"05/09/98 00:00:00","12/30/99 16:05:00","05/09/98 00:00:00","12/30/99 17:50:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A3E",5,66,1,26,98-05-09,1998,9
"37818","27_1881_A_4",26,393231.229166667,799.31149197263,26,NA,NA,393231.229166667,NA,NA,799.31149197263,NA,NA,"27_1881_A_4",19604.1753735827,13093.1466516933,39.3231229166667,799.31149197263,0,0,63.6619772367581,268.795014999645,268.795014999645,127.323954473516,70.7355302630646,0,0,24.5263274336283,16.3805309734513,25.0277052236329,17.75,1881,"A","4",1,10,4,1,31,7,1,NA,NA,NA,NA,2,"2",1,"IFN3","27_1881",27,NA,NA,0,1995,"37","8860","1985","M","0005","1998","032",1,"1","1",100,70,1,1,2,2,2,4,"06/30/98 00:00:00","12/30/99 18:23:00",1,2,1,1,5,4,NA,NA,"0","3","0","0","",25,0,2.2,0,2,"1",2,"LA PARCELA DEL IFN2 NO HA PODIDO SER LOCALIZADA DEBIDO A LA FALTA DE REFERENCIAS EN EL CROQUIS Y A QUE SE HAN CORTADO ALGUNOS PINOS. LA EDAD DE LA MASA HA SIDO CALCULADA  SUMANDOLE 11 AÑOS A LA QUE DABA EL ANTERIOR CAPATAZ, ESTA HABIA SIDO CALCULADA CON LA BARRENA. 
27,LOS ARBOLES 25 ,26, 27 Y 31 TIENEN UNA FRANJA ANULAR BLANCA PINTADA A 1,30M.",19,NA,"05/18/98 00:00:00","12/30/99 10:35:00","05/18/98 00:00:00","12/30/99 12:10:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",31,32,1,26,98-05-18,1998,8
"37861","27_1919_A_1",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27_1919_A_1",440.85919236455,238.732414637843,0.47955625,31.8309886183791,0,0,31.8309886183791,0,0,0,0,0,0,13.85,7.5,13.85,7.5,1919,"A","1",3,1,3,4,0,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","27_1919",27,NA,NA,0,1985,"J","0005","1995","32","6884","1998","011",1,"1","2",85,20,1,2,1,1,2,4,"03/16/98 00:00:00","12/30/99 16:08:00",1,2,1,1,5,1,NA,NA,"1","0","","3","",375,0,0.8,0,2,"1",1,"Rejon encontrado por tocones
27,Fcc no llega al 20%,  es una repoblacion
27,Tocones deteriorados
27,Parc. levantada con distanciometro",18,NA,"03/16/98 00:00:00","12/30/99 14:57:00","03/16/98 00:00:00","12/30/99 16:17:00",NA,"028","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A1",1,11,1,26,98-03-16,1998,8
"37865","27_1927_A_1",28,189833.236111111,615.399113288662,28,72,NA,189833.236111111,7691.29,NA,615.399113288662,5.09295817894065,NA,"27_1927_A_1",11670.103400967,11039.0575883841,19.7524526111111,620.492071467603,0,127.323954473516,127.323954473516,205.133037762887,99.0297423682904,56.5884242104517,0,0,5.09295817894065,18.8078203374373,17.7908116735066,20.1324882973596,23.4619565217391,1927,"A","1",1,6,4,2,20,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","27_1927",27,NA,NA,0,1985,"J","0003","1995","32","6876","1998","014",1,"1","2",100,60,1,2,1,2,2,4,"03/22/98 00:00:00","12/30/99 13:27:00",1,2,1,1,5,4,NA,NA,"1","4","","3","",130,0,2.8,0,1,"1",1,"dejo el 20% para las demas sp
27,pie 1 medido por debajo 1.30
27,a159 g pie no entra por diametro 213, 228
27,a 185g pie no entra por diametro 422 ,421
27,los tocones estan muy deteriorados
27,cortas en el pino pinaster
27,ALTURA COMPROBADA PIES 19, 20, 21.",18,NA,"03/09/98 00:00:00","12/30/99 09:55:00","03/09/98 00:00:00","12/30/99 12:15:00",NA,"028","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",20,28,1,26,98-03-09,1998,8
"37882","27_1938_A_2E",28,44574.75,636.619772367581,26,28,NA,179760.291666667,44574.75,NA,671.987537499114,636.619772367581,NA,"27_1938_A_2E",7483.46542418092,4774.64829275686,5.738725,795.774715459477,127.323954473516,636.619772367581,31.8309886183791,0,0,0,0,0,0,9.404,6,9.58225443202173,7.2,1938,"A","2E",1,7,3,1,10,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","27_1938",27,NA,NA,0,1995,"33","7040","1985","J","0006","1998","014",1,"1","2",100,40,1,2,1,1,2,4,"03/30/98 00:00:00","12/30/99 23:06:00",1,2,1,1,6,5,NA,NA,"0","0","","5","",125,0,6.5,0,1,"2",1,"Parc. levantada con distanciómentro
27,La parcela se ha desplazado 18,90 m y 320 g para introducirla completamente en la repoblación. Toca una zona temporalmente desarbolada y una franja de robles y abedules.
27,Dejo el 20 % resto de sp.
27,311 daños por evetria que han deformado los troncos.
27,El pie 3 se ha partido por un nudo producido por evetria.",18,NA,"03/14/98 00:00:00","12/30/99 09:55:00","03/14/98 00:00:00","12/30/99 11:05:00",NA,"028","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A2E",10,14,1,26,98-03-14,1998,8
"38042","27_2058_A_4",26,492051.076388889,2680.87659697015,26,NA,NA,492051.076388889,NA,NA,2680.87659697015,NA,NA,"27_2058_A_4",39396.6840964908,26960.8473597671,49.2051076388889,2680.87659697015,0,891.267681314614,1050.42262440651,668.45076098596,70.7355302630646,0,0,0,0,14.6954485488127,10.05672823219,15.286981523169,11.6379310344828,2058,"A","4",1,10,3,1,15,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","27_2058",27,NA,NA,0,1995,"37","8916","1985","M","0007","1998","036",1,"1","2",95,90,1,1,1,2,1,4,"03/24/98 00:00:00","12/30/99 00:22:00",1,2,1,1,9,14,NA,NA,"0","0","","0","",39,0,4,0,1,"1",1,"la parcela no ha podido ser localizada ya que no hay referencias claras
27,en la localizacion y levantamiento ha estado presente Antonio Collado del icona",19,NA,"03/09/98 00:00:00","12/30/99 12:45:00","03/09/98 00:00:00","12/30/99 15:50:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A4",15,36,1,26,98-03-09,1998,8
"38086","27_2088_A_4",41,11569.5625,63.6619772367581,26,273,41,146503.604166667,27161.25,11569.5625,381.971863420549,413.802852038928,63.6619772367581,"27_2088_A_4",12957.3344335882,7895.85356561459,18.5234416666667,859.436692696235,0,381.971863420549,159.154943091895,190.985931710274,56.5884242104517,70.7355302630646,0,0,0,15.0765432098765,9.18724279835391,16.565668052472,11.5625,2088,"A","4",2,1,2,4,0,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","27_2088",27,NA,NA,0,1995,"38","9096","1985","M","0007","1998","026",1,"1","1",90,80,1,2,1,2,1,4,"05/05/98 00:00:00","12/30/99 11:27:00",1,2,1,1,4,7,NA,NA,"0","0","","0","",235,0,2.5,0,1,"1",2,"la parcela no ha podido ser localizada por no haber referencias claras",19,NA,"03/26/98 00:00:00","12/30/99 12:53:00","03/26/98 00:00:00","12/30/99 14:04:00",NA,"026","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",15,26,1,26,98-03-26,1998,8
"38509","27_252_A_6C",61,151417.625,1050.42262440651,61,NA,NA,151417.625,NA,NA,1050.42262440651,NA,NA,"27_252_A_6C",13868.7617410278,16010.9872750447,15.1417625,1050.42262440651,0,572.957795130823,381.971863420549,95.4929658551372,0,0,0,0,0,13.2030303030303,15.2424242424242,13.5475649159366,16.375,252,"A","6C",1,10,3,1,8,1,4,NA,NA,NA,NA,2,"1",1,"IFN3","27_252",27,NA,NA,0,1995,"2","5926","1985","J","0003","1998","013",1,"1","2",100,40,1,1,1,2,1,4,"04/11/94 00:00:00","12/30/99 19:53:00",1,2,1,1,4,5,NA,NA,"0","0","","4","",330,0,3,0,2,"2",2,"- REJON NO ENCONTRADO PUES LA MASA DEL IFN2 HA SIDO APEADA A MATARRASA, HAN ACABALLOMADO Y HAY TOJOS DE 2.5M CON FCC 80%. PARCELA PINCHADA EN EL PUNTO ROJO, CUYO PINCHAZO HA SIDO  REALIZADO EN LA FOTO. (ESCALA 1:25000, MALLA UTM). RESTO DE   ESPECIES SIN OCUPACION. PIE10 DIAMETRO COMPROBADO. ESPECIE 0102: E. CILIARIS.",2,NA,"05/22/98 00:00:00","12/30/99 14:10:00","05/22/98 00:00:00","12/30/99 16:35:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A6C",8,13,1,26,98-05-22,1998,9
"38532","27_2537_A_6C",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27_2537_A_6C",2832.95798703574,1177.74657888003,2.0830125,318.309886183791,0,254.647908947033,63.6619772367581,0,0,0,0,0,0,8.9,3.7,9.12800635407316,3.83333333333333,2537,"A","6C",2,2,2,2,5,5,2,NA,NA,NA,NA,2,"2",1,"IFN3","27_2537",27,NA,NA,0,1985,"K","0010","","","","1998","058",1,"1","2",100,25,1,2,3,2,2,4,"04/21/98 00:00:00","12/30/99 19:34:00",1,2,1,1,4,2,NA,NA,"0","0","","3","",360,0,2.8,0,2,"2",1,"PARCELA A6C POR HABERSE QUEMADO ESTA, CORTANDOSE TODO Y POSTERIORMENTE SE HA VUELTO A PLANTAR.
27,EL PINO PINASTER SE ENCUENTRA EN ESTADO LATIZAL BAJO.
27,NO DEJO OCUPACION PARA RESTO DE ESPECIES YA QUE ESTAS SON POCO REPRESENTATIVAS.
27,CRECIMIENTO DE ESPECIE 26 CORRECTO.
27,LOS DAÑOS POR INSECTOS SE REFIEREN A LA PROCECIONARIA,SE VEN MAS PIES AFECTADOS
27,AUN QUEDAN ALGUNOS RESTOS DEL ANTIGUO INCENDIO.",5,NA,"04/21/98 00:00:00","12/30/99 09:45:00","04/21/98 00:00:00","12/30/99 10:42:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A6C",10,58,1,26,98-04-21,1998,8
"38554","27_2553_A_1",28,116371.0625,954.929658551372,28,26,NA,116371.0625,25551.3888888889,NA,954.929658551372,60.1252007236049,NA,"27_2553_A_1",13045.9306852427,10109.8756628485,14.1922451388889,1015.05485927498,0,509.295817894065,445.633840657307,31.8309886183791,28.2942121052258,0,0,0,0,12.8524390243902,9.95993031358885,13.3424582959735,11.3428571428571,2553,"A","1",1,9,3,1,18,7,4,NA,NA,NA,NA,2,"2",1,"IFN3","27_2553",27,NA,NA,0,1985,"K","0010","","","","1998","058",1,"1","2",100,70,1,1,2,2,1,4,"04/20/98 00:00:00","12/30/99 19:36:00",1,2,1,1,7,5,NA,NA,"0","4","","5","",127,0,2.5,0,1,"2",2,"PARCELA A1 POR LAS REFERENCIAS DEL CROQUIS DEL IFN2.
27,10% OCUPACION RESTO DE ESPECIES.
27,LA EDAD DE LA MASA DE PINO RADIATA LA HE ESTIMADO SUMANDO LOS AÑOS QUE TENIA LA MASA EN EL AÑO QUE SE LEVANTO CON LOS QUE HACE QUE ESTA SE LEVANTO.
27,ARBOL N13 DIAMETROS COMPROBADOS.
27,ARBOL N14 MEDIDO POR ENCIMA DE 1.30.",5,NA,"04/20/98 00:00:00","12/30/99 14:49:00","04/20/98 00:00:00","12/30/99 16:06:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A1",18,58,1,26,98-04-20,1998,8
"38562","27_256_A_1",26,71952.6022222222,62.8131508736014,26,61,NA,71952.6022222222,18524.8125,NA,62.8131508736014,159.154943091895,NA,"27_256_A_1",4224.8846779993,3082.65440886435,9.04774147222222,221.968093965497,0,127.323954473516,31.8309886183791,0,0,28.2942121052258,0,14.1471060526129,20.3718327157626,19.0337476099426,13.8878266411727,22.7813719215596,13.8878266411727,256,"A","1",2,3,4,4,0,NA,NA,NA,NA,NA,NA,2,"5",1,"IFN3","27_256",27,NA,NA,0,1985,"J","0004","1995","2","5925","1998","013",1,"1","2",100,40,1,2,1,2,1,4,"04/11/94 00:00:00","12/30/99 04:19:00",1,2,1,1,5,3,NA,NA,"1","0","","1","",150,0,4.8,0,1,"1",2,"- REJON ENCONTRADO GRACIAS A LAS REFERENCIAS DEL IFN2.
- LA PARCELA INCLUYE DISTINTAS FAJAS DE DISTINTAS ESPECIES Y ESTADOS. NO LA DESPLAZO AL PUNTO ROJO PUES AQUI ESTARIA EN LA MISMA SITUACION, NO PUDINDOSE DESPLAZAR, POR LO ESTRECHO DE LAS  FAJAS.
- RESTO DE ESPECIES SIN OCUPACION.
- DAÑOS (300) : PIES  DOMINADOS.
- PIE A 95G NO ENTRA POR DN. OTRO A 147G.
- ESPECIE 0102: E. CILIARIS.
- CON LLUVIA Y FUERTES VIENTOS.",2,NA,"05/05/98 00:00:00","12/30/99 15:45:00","05/05/98 00:00:00","12/30/99 17:40:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A1",3,13,1,26,98-05-05,1998,9
"38584","27_258_A_6C",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27_258_A_6C",26063.2134807288,29777.8898524936,24.579225,2291.83118052329,0,1400.56349920868,859.436692696235,31.8309886183791,0,0,0,0,0,11.3722222222222,12.9930555555556,11.685514537238,15,258,"A","6C",2,1,1,4,0,NA,NA,NA,NA,NA,NA,3,"1",1,"IFN3","27_258",27,NA,NA,0,1995,"2","5924","1985","J","0006","1998","019",1,"1","2",100,60,1,1,1,1,2,4,"04/11/94 00:00:00","12/30/99 04:04:00",1,2,1,1,5,2,NA,NA,"0","0","","3","",20,0,7.8,0,3,"1",2,"- REJON NO ENCONTRADO POR FALTA DE REFERENCIAS Y POR CAMBIOS EN MASA ANTERIOR, CORTADO Y AHORA PLANTACION DE EUCALIPTO.
- PARCELA PINCHADA EN EL PUNTO ROJO, CUYO PINCHAZO EN LA FOTO SE HA REALIZADO.
- PIE 4 ENTRA POR PENDIENTE. OTROS: 5 Y 23.
- PIE 4  TRONCHADO A LOS 7M.
- PIE 31 DISTANCIA CORRECTA.
- PIE A 395G NO ENTRA POR DN. ESPECIE 0102: E. CILIARIS.",2,NA,"04/29/98 00:00:00","12/30/99 09:50:00","04/29/98 00:00:00","12/30/99 12:35:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A6C",8,19,1,26,98-04-29,1998,9
"38630","27_2632_A_4",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27_2632_A_4",1932.14100913561,1082.25361302489,1.856825,159.154943091895,0,127.323954473516,31.8309886183791,0,0,0,0,0,0,12.14,6.8,12.1879448636757,6.8,2632,"A","4",1,5,2,1,2,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","27_2632",27,NA,NA,0,1996,"47","7142","1985","K","0006","1998","047",1,"1","2",100,30,1,2,3,2,1,4,"07/04/98 00:00:00","12/30/99 13:27:00",1,2,1,1,7,3,NA,NA,"0","0","","1","",38,0,7.2,0,1,"1",1,"NO ENCUENTRO REJON PORQUE HAN HECHO UNA  REPOBLACION RECIENTE CON PINO RADIATA Y HAN  REALIZADO AHOYADOS.
27,PERO ESTOY CASI  SEGURO QUE EL PINO QUE ME HA ENTRADO  COMO Nº1 FUE EL 1º DEL ANTERIOR  CAPATAZ, PORQUE TIENE UN ASPECTO QUE  PARECE QUE LE SACARON CRECIMIENTO.
27,10% PARA RESTANTES ESPECIES.
27,LOS DAÑOS QUE ME REFIERO DE INSECTOS  SON DE PROCESIONARIA, QUE PRESENTAN  BOLSON EN TERMINAL.",7,NA,"04/02/98 00:00:00","12/30/99 16:00:00","04/02/98 00:00:00","12/30/99 17:00:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A4",2,47,1,26,98-04-02,1998,8
"38662","27_267_A_6C",61,159611.25,1336.90152197192,61,NA,NA,159611.25,NA,NA,1336.90152197192,NA,NA,"27_267_A_6C",16014.1703739065,19146.339653955,15.961125,1336.90152197192,0,891.267681314614,381.971863420549,63.6619772367581,0,0,0,0,0,11.9785714285714,14.3214285714286,12.3292625199447,16.25,267,"A","6C",1,10,3,1,8,1,4,NA,NA,NA,NA,2,"2",1,"IFN3","27_267",27,NA,NA,0,1995,"2","5924","1985","J","0006","1998","019",1,"1","2",100,50,1,1,1,2,2,4,"04/11/94 00:00:00","12/30/99 11:17:00",1,2,1,1,5,4,NA,NA,"1","0","","3","",195,0,10.5,0,3,"1",2,"- REJON NO ENCONTRADO POR CAMBIOS. LA MASA ANTERIOR HA SIDO CORTADA A MATARRASA Y SUS TOCONES HAN SIDO MOVIDOS AL PASAR EL RIPPER.
- PARCELA PINCHADA EN EL PUNTO ROJO, (1: 25000, UTM) , CUYO PINCHAZO EN LA  FOTO HA SIDO REALIZADO.
- RESTO DE ESPECIES SIN OCUPACION.
- PIE 8 ENTRA POR  PENDIENTE.
- PIE A 248G NO ENTRA POR DISTANCIA POR 2CM.
- LAS CORTAS SON DE LA MASA ANTERIOR.
- ESPECIE 0102: E. CILIARIS.
- CON LLUVIA Y VIENTO FUERTE.",2,NA,"04/30/98 00:00:00","12/30/99 11:25:00","04/30/98 00:00:00","12/30/99 14:10:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A6C",8,19,1,26,98-04-30,1998,9
"38686","27_2700_A_3E",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27_2700_A_3E",2992.11293012763,2084.92975450383,3.751325,190.985931710274,0,0,127.323954473516,63.6619772367581,0,0,0,0,0,15.6666666666667,10.9166666666667,15.8141813994065,11.625,2700,"A","3E",2,3,3,2,15,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","27_2700",27,NA,NA,0,1996,"51","3970","1985","M","0004","1998","031",1,"1","2",100,50,1,2,1,2,1,4,"07/05/98 00:00:00","12/30/99 21:37:00",1,2,1,1,2,4,NA,NA,"1","4","","0","",110,0,7.2,0,1,"1",1,"10% DE OCUPACION PARA EL RESTO DE ESPECIES PRESENTES.
27,LA PARCELA ESTA PINCHADA EN UN PRADO QUE SE HA REPOBLADO DE PINOS. 
27,HAY CORTAS ANTIGUAS COMO CONSECUENCIA DE UN INCENDIO. LAS CORTAS AFECTAN A UNA MASA ANTIGUA QUE SE CORTA DE ROBLE Y PINOS.
27,LAS PODAS SE HAN REALIZADO EN PINOS, ALISOS Y CHOPOS.
27,HAY HELECHOS Y JUNCOS. 
27, ARBOL Nº2 DIAMETRO COMPROBADO. ARBOL Nº3 MEDIDA POR ENCIMA DE 1,30.",5,NA,"04/06/98 00:00:00","12/30/99 14:05:00","04/06/98 00:00:00","12/30/99 15:15:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A3E",7,31,1,26,98-04-06,1998,8
"38717","27_273_A_6C",61,119152.0625,859.436692696235,61,NA,NA,119152.0625,NA,NA,859.436692696235,NA,NA,"27_273_A_6C",11295.2263112318,10376.9022895916,11.91520625,859.436692696235,0,509.295817894065,318.309886183791,31.8309886183791,0,0,0,0,0,13.1425925925926,12.0740740740741,13.286142181765,14.125,273,"A","6C",1,10,3,1,8,1,4,NA,NA,NA,NA,2,"2",1,"IFN3","27_273",27,NA,NA,0,1995,"2","5925","1985","K","0005","1998","019",1,"1","2",90,40,1,1,2,2,1,4,"03/25/98 00:00:00","12/30/99 21:58:00",1,2,1,1,5,2,NA,NA,"1","1","","5","",250,0,11.5,0,2,"2",2,"-la parcela es A6C. todos los pies del ifn2 han sido apeados. ahora plantación de 061 en terrazas. rejón no encontrado por los cambios realizados.
27,-resto de especies sin ocupación.
27,pies 1, 5, 7 y 13 entran por corrección de pte.
27,-pie a 82 g no entra por dn.
27,-cerca hay un pie aislado de acebo.",2,NA,"03/09/98 00:00:00","12/30/99 09:55:00","03/09/98 00:00:00","12/30/99 11:55:00",NA,"066","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A6C",8,19,1,26,98-03-09,1998,9
"38797","27_2788_A_6C",26,7921,127.323954473516,26,28,NA,7921,6400,NA,127.323954473516,127.323954473516,NA,"27_2788_A_6C",2151.77483060243,1273.23954473516,1.4321,254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,8.45,5,8.46197376502669,5,2788,"A","6C",1,8,2,2,8,5,2,NA,NA,NA,NA,1,"1",1,"IFN3","27_2788",27,NA,NA,0,1985,"J","0006","","","","1998","050",1,"1","1",70,60,1,2,3,2,2,4,"04/27/98 00:00:00","12/30/99 20:02:00",1,2,1,1,4,1,NA,NA,"1","0","","0","",340,0,11.5,0,2,"2",2,"PARCELA A6C POR HABERSE QUEMADO Y CORTADO TODOS LOS PIES,TODA LA PARCELA ESTA POBLADA POR REGENERACION NATURAL.
27,NO DEJO OCUPACION PARA OTRAS ESPECIES YA QUE ES POCO REPRESENTATIVA.
27,MATORRAL (0102) ES ERICA UMBELLATA.
27,LAS CORTAS SON POSTERIORES AL INCENDIO.
27,LOS DAÑOS POR INSECTOS DEL ARBOL N2 SON DE PROCESIONARIA DEL PINO, HAY MAS PIES AFECTADOS, SE VEN MAS PIES DAÑADOS
27,DE P.RADIATA QUE DE P.PINASTER.",5,NA,"04/27/98 00:00:00","12/30/99 14:34:00","04/27/98 00:00:00","12/30/99 15:23:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A6C",8,50,1,26,98-04-27,1998,8
"38814","27_2802_A_3E",26,458029.229166667,2023.03616552365,26,NA,NA,458029.229166667,NA,NA,2023.03616552365,NA,NA,"27_2802_A_3E",1935.32410799745,1273.23954473516,1.1552,254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,7.6,5,7.6,5.5,2802,"A","3E",2,4,2,2,3,5,2,NA,NA,NA,NA,1,"1",1,"IFN3","27_2802",27,NA,NA,0,1994,"52","3574","1985","J","0007","1998","050",1,"2","1",75,10,1,2,3,2,2,4,"05/10/98 00:00:00","12/30/99 19:26:00",1,2,1,3,12,4,NA,NA,"1","0","","1","",190,0,3.8,0,1,"1",1,"10% OCUPACION RESTO DE ESPECIES.
27,MATORRAL (0102) ES ERICA UMBELLATA.
27,EN LOS ALREDEDORES DE LA PARCELA DE MATORRAL HAY BREZO ROJO.
27,LAS CORTAS SE REALIZARON SOBRE LA ANTIGUA MASA DE PINO PINASTER.
27,ESTA TODO LLENO DE RESTOS DE LAS CORTAS ESPARCIDOS POR EL MONTE.",5,NA,"05/04/98 00:00:00","12/30/99 12:07:00","05/04/98 00:00:00","12/30/99 12:36:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A3E",3,50,1,26,98-05-04,1998,8
"38826","27_2813_A_6C",26,7225,127.323954473516,26,NA,NA,7225,NA,NA,127.323954473516,NA,NA,"27_2813_A_6C",1082.25361302489,509.295817894065,0.7225,127.323954473516,0,127.323954473516,0,0,0,0,0,0,0,8.5,4,8.5,4,2813,"A","6C",1,9,2,2,6,4,4,NA,NA,NA,NA,1,"1",1,"IFN3","27_2813",27,NA,NA,0,1985,"J","0005","","","","1998","047",1,"1","1",90,30,1,1,2,3,2,4,"04/28/98 00:00:00","12/30/99 20:00:00",1,2,1,1,4,3,NA,NA,"0","0","","0","",20,0,5.8,0,3,"2",1,"PARCELA A6C POR PRODUCIRSE UN INCENDIO DESAPARECIENDO LA MASA ANTERIOR, APARECIENDO UNA NUEVA REGENERACION.
27,10% DE OCUPACION PARA EL RESTO DE ESPECIES.
27,LA EDAD DE LA MASA HA SIDO ESTIMADA POR LA INFORMACION DE UN VECINO DEL LUGAR.
27,LA MASA PRESENTA BUENA REGENERACION NATURAL.
27,HAY HELECHOS.",5,NA,"04/22/98 00:00:00","12/30/99 10:18:00","04/22/98 00:00:00","12/30/99 10:58:00",NA,"031","","","",NA,NA,NA,NA,NA,NA,"D",NA,"A6C",6,47,1,26,98-04-22,1998,8
